utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43
2026-09-03T04:09:21.750712Z,0.0,13.9V,0,2197.6,78.851,151.16,262.2,19.45,109.4,96,4.0021,4.0006,4.0059,5.3,13.1,0,0,0,0,0,-1.43,0.0,-0.00637,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:09:27.483525Z,5.733,13.9V,0,2197.6,78.851,151.16,262.2,19.45,109.4,96,4.0021,4.0007,4.0059,5.2,13.1,0,0,0,0,0,-1.43,0.0,0.0,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
