utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43
2026-09-03T04:18:10.722689Z,154.551,13.9V,0,2197.6,78.851,151.39,262.83,19.45,113.0,96,4.0056,4.0042,4.0093,5.1,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:18:18.222964Z,162.051,13.9V,0,2197.6,78.851,151.4,262.83,19.45,113.0,96,4.0057,4.0044,4.0095,5.1,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:18:25.858375Z,169.687,13.9V,0,2197.6,78.851,151.41,262.83,19.45,113.0,96,4.0058,4.0044,4.0095,5.1,13.1,0,0,0,0,0,-0.92,0.0,0.0,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:18:34.184038Z,178.012,13.9V,0,2197.6,78.851,151.42,262.83,19.45,113.0,96,4.0059,4.0046,4.0097,5.1,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:18:42.070630Z,185.899,13.9V,0,2197.6,78.851,151.43,262.83,19.45,113.0,96,4.006,4.0046,4.0096,5.0,13.1,0,0,0,0,0,-0.92,0.0,0.0,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:18:49.786529Z,193.615,13.9V,0,2197.6,78.851,151.44,262.83,19.45,113.0,96,4.0062,4.0046,4.01,5.4,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:18:57.370733Z,201.199,13.9V,0,2197.6,78.851,151.45,262.83,19.45,113.0,96,4.0063,4.0048,4.0101,5.3,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:19:04.798016Z,208.626,13.9V,0,2197.6,78.851,151.46,262.83,19.45,113.0,96,4.0064,4.005,4.0102,5.2,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C3C3C4C4C4C4C4C4C4C4C4C4C4C5C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:19:12.523211Z,216.351,13.9V,0,2197.6,78.851,151.47,262.83,19.45,113.0,96,4.0065,4.0051,4.0101,5.0,13.1,0,0,0,0,0,-0.92,0.0,0.0,C3C3C4C4C4C4C4C4C4C4C4C4C4C5C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:19:20.078885Z,223.907,13.9V,0,2197.6,78.851,151.48,262.83,19.45,113.0,96,4.0066,4.0052,4.0102,5.0,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C3C3C4C4C4C4C4C4C4C4C4C4C4C5C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:19:27.711921Z,231.54,13.9V,0,2197.6,78.851,151.49,262.83,19.45,113.0,96,4.0067,4.0052,4.0104,5.2,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C3C3C4C4C4C4C4C4C4C4C4C4C4C5C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:19:35.154349Z,238.983,13.9V,0,2197.6,78.851,151.5,262.83,19.45,113.0,96,4.0068,4.0053,4.0105,5.2,13.1,0,0,0,0,0,-0.92,0.0,0.0,C3C3C4C4C4C4C4C4C4C4C4C4C4C5C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:19:42.710208Z,246.539,13.9V,0,2197.6,78.851,151.51,262.83,19.45,113.0,96,4.0069,4.0055,4.0107,5.2,13.1,0,0,0,0,0,-0.92,0.0,0.0,C3C4C4C4C4C4C4C4C4C4C4C4C4C5C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:19:50.416920Z,254.245,13.9V,0,2197.6,78.851,151.52,262.83,19.45,113.0,96,4.007,4.0056,4.0106,5.0,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C3C4C4C4C4C4C4C4C4C4C4C4C4C5C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:19:57.879585Z,261.708,13.9V,0,2197.6,78.851,151.53,262.83,19.45,113.0,96,4.0071,4.0057,4.0107,5.0,13.1,0,0,0,0,0,-0.92,0.0,0.0,C3C4C4C4C4C4C4C4C4C4C4C4C4C5C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:20:05.455909Z,269.284,13.9V,0,2197.6,78.851,151.54,262.83,19.45,113.0,96,4.0071,4.0056,4.0106,5.0,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:20:12.879862Z,276.708,13.9V,0,2197.6,78.851,151.55,262.83,19.45,113.0,96,4.0073,4.0058,4.0111,5.3,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:20:20.949701Z,284.778,13.9V,0,2197.6,78.851,151.56,262.83,19.45,113.0,93,4.0073,4.006,4.011,5.0,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C4C4C4C4C4C4C5C4C4C4C4C4C4C5C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:20:28.779678Z,292.608,13.9V,0,2197.6,78.851,151.57,262.83,19.45,113.0,96,4.0075,4.0061,4.0111,5.0,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C4C4C4C4C4C5C5C4C4C4C4C4C4C5C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:20:36.296337Z,300.125,13.9V,0,2197.6,78.851,151.58,262.83,19.45,113.0,93,4.0074,4.0061,4.0111,5.0,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C4C4C4C4C4C5C5C4C4C4C4C4C4C5C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:20:43.780009Z,307.608,13.9V,0,2197.6,78.851,151.59,262.83,19.45,113.0,96,4.0075,4.0062,4.0112,5.0,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C4C4C4C4C4C5C5C4C4C4C4C4C4C5C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:20:51.838877Z,315.667,13.9V,0,2197.6,78.851,151.61,262.83,19.45,113.0,93,4.0077,4.0063,4.0113,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C4C4C4C5C5C4C4C4C4C4C4C5C5C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:20:59.342755Z,323.171,13.9V,0,2197.6,78.851,151.62,262.83,19.45,113.0,93,4.0078,4.0064,4.0115,5.1,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C4C4C4C5C5C4C4C4C4C4C4C5C5C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T04:21:06.842326Z,330.671,13.9V,0,2197.6,78.851,151.63,262.83,19.45,113.0,93,4.0078,4.0064,4.0115,5.1,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C4C4C4C5C5C4C4C4C4C4C4C5C5C4C4C4C4C4C4C4C4C5C5C4
2026-09-03T04:21:14.232765Z,338.061,13.9V,0,2197.6,78.851,151.64,262.83,19.45,113.0,93,4.0079,4.0064,4.0115,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C4C4C4C5C5C4C4C4C5C4C5C5C5C4C4C4C4C4C4C4C4C5C5C4
2026-09-03T04:21:21.656493Z,345.485,13.9V,0,2197.6,78.851,151.65,262.83,19.45,113.0,93,4.008,4.0065,4.0118,5.3,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C4C4C4C5C5C4C5C4C5C4C5C5C5C4C4C4C4C5C5C4C4C5C5C4
2026-09-03T04:21:29.267644Z,353.096,13.9V,0,2197.6,78.851,151.66,262.83,19.45,113.0,93,4.008,4.0065,4.0116,5.1,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C4C4C5C5C5C5C5C4C5C4C5C5C5C4C4C4C4C5C5C4C4C5C5C4
2026-09-03T04:21:36.784377Z,360.613,13.9V,0,2197.6,78.851,151.67,262.83,19.45,113.0,93,4.0081,4.0067,4.0117,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C4C4C4C5C5C4C4C5C5C4
2026-09-03T04:21:44.229597Z,368.058,13.9V,0,2197.6,78.851,151.68,262.83,19.45,113.0,93,4.0083,4.0069,4.0121,5.2,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C4C4C5C5C4C4C5C5C4
2026-09-03T04:21:51.769431Z,375.598,13.9V,0,2197.6,78.851,151.69,262.83,19.45,113.0,93,4.0084,4.0071,4.0121,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C4C4C5C5C4C4C5C5C4
2026-09-03T04:21:59.176999Z,383.005,13.9V,0,2197.6,78.851,151.7,262.83,19.45,113.0,93,4.0086,4.0071,4.0123,5.2,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C4C4C5C5C4C4C5C5C4
2026-09-03T04:22:06.786767Z,390.615,13.9V,0,2197.6,79.252,151.71,262.83,19.45,113.0,93,4.0085,4.0071,4.0122,5.1,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C4C4C5C5C4C4C5C5C4
2026-09-03T04:22:14.455714Z,398.284,13.9V,0,2197.6,79.252,151.73,263.45,19.45,113.0,96,4.0085,4.0071,4.0123,5.2,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C4C4C5C5C4C4C5C5C4
2026-09-03T04:22:22.122343Z,405.951,13.9V,0,2197.6,79.252,151.74,263.45,19.45,113.0,93,4.0088,4.0073,4.0125,5.2,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C4C4C5C5C4C4C5C5C4
2026-09-03T04:22:29.549361Z,413.378,13.9V,0,2197.6,79.252,151.75,263.45,19.45,113.0,93,4.0088,4.0075,4.0125,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C4C5C5C5C5C4C5C5C4
2026-09-03T04:22:37.125230Z,420.954,13.9V,0,2197.6,79.252,151.76,263.45,19.45,113.0,93,4.0089,4.0075,4.0125,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C5C5C5C5C5C4C5C5C4
2026-09-03T04:22:44.776766Z,428.605,13.9V,0,2197.6,79.252,151.77,263.45,19.45,113.0,93,4.009,4.0076,4.0126,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C5C5C5C5C5C5C5C5C5
2026-09-03T04:22:52.623362Z,436.452,13.9V,0,2197.6,79.252,151.79,263.45,19.45,113.0,93,4.0091,4.0076,4.0128,5.2,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C5C5C5C5C5C5C5C5C5
2026-09-03T04:23:00.539040Z,444.367,13.9V,0,2197.6,79.252,151.8,263.45,19.45,111.2,93,4.0092,4.0077,4.013,5.3,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C5C5C5C5C5C5C5C5C5
2026-09-03T04:23:08.555829Z,452.384,13.9V,0,2197.6,79.252,151.81,263.45,19.45,111.2,93,4.0093,4.0078,4.013,5.2,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C5C5C5C5C5C5C5C5C5
2026-09-03T04:23:16.353303Z,460.182,13.9V,0,2197.6,79.252,151.82,263.45,19.45,111.2,93,4.0094,4.0081,4.0132,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C5C5C5C5C5C5C5C5C5
2026-09-03T04:23:24.091246Z,467.92,13.9V,0,2197.6,79.252,151.84,263.45,19.45,111.2,93,4.0094,4.008,4.0131,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C5C5C5C5C5C5C5C5C5
2026-09-03T04:23:31.574437Z,475.403,13.9V,0,2197.6,79.252,151.85,263.45,19.45,111.2,93,4.0097,4.0082,4.0134,5.2,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C5C5C5C5C5C5C5C5C5
2026-09-03T04:23:39.111752Z,482.94,13.9V,0,2197.6,79.252,151.86,263.45,19.45,111.2,93,4.0105,4.0092,4.0142,5.0,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C4C5C5C5C5C5C5C5C5C5
2026-09-03T04:23:46.168649Z,489.997,13.9V,0,2197.6,79.252,151.88,263.45,19.45,111.2,93,4.0106,4.0093,4.0143,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5
2026-09-03T04:23:53.642874Z,497.471,13.9V,0,2197.6,79.252,151.89,263.45,19.45,111.2,96,4.0108,4.0093,4.0144,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5
2026-09-03T04:24:00.958927Z,504.787,13.9V,0,2197.6,79.252,151.91,263.45,19.45,111.2,93,4.011,4.0095,4.0147,5.2,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5
2026-09-03T04:24:08.650345Z,512.479,13.9V,0,2197.6,79.252,151.92,263.45,19.45,111.2,93,4.0111,4.0097,4.0148,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:24:15.891439Z,519.72,13.7V,0,2197.6,79.252,151.94,263.45,19.45,111.2,93,4.0112,4.0099,4.0149,5.0,13.0,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:24:23.462954Z,527.291,13.7V,0,2197.6,79.252,151.95,263.45,19.45,111.2,93,4.0113,4.0099,4.015,5.1,12.9,0,0,0,0,0,-0.86,0.0,0.0,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:24:30.591043Z,534.419,13.7V,0,2197.6,79.252,151.97,263.45,19.45,111.2,93,4.0114,4.01,4.015,5.0,12.9,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:24:38.580594Z,542.409,13.7V,0,2197.6,79.252,151.98,263.45,19.45,111.2,93,4.0116,4.0101,4.0151,5.0,12.9,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:24:46.375260Z,550.203,13.7V,0,2197.6,79.252,152.0,263.45,19.45,111.2,93,4.0117,4.0103,4.0154,5.1,13.0,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:24:53.872138Z,557.7,13.8V,0,2197.6,79.252,152.02,263.45,19.45,111.2,93,4.0119,4.0104,4.0155,5.1,13.0,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:25:01.487559Z,565.316,13.8V,0,2197.6,79.252,152.03,263.45,19.45,111.2,96,4.0119,4.0106,4.0155,4.9,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:25:09.231641Z,573.06,13.9V,0,2197.6,79.252,152.05,263.45,19.45,109.4,93,4.012,4.0105,4.0157,5.2,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:25:16.733920Z,580.562,13.9V,0,2197.6,79.252,152.06,263.45,19.45,109.4,96,4.0121,4.0108,4.0158,5.0,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:25:24.507024Z,588.335,13.9V,0,2197.6,79.252,152.08,263.45,19.45,109.4,96,4.0122,4.0109,4.0159,5.0,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:25:32.480377Z,596.309,13.9V,0,2197.6,79.252,152.1,264.07,19.45,109.4,96,4.0124,4.0109,4.016,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:25:40.071510Z,603.9,13.9V,0,2197.6,79.252,152.11,264.07,19.45,109.4,96,4.0125,4.0111,4.0162,5.1,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:25:47.506496Z,611.335,13.9V,0,2197.6,79.252,152.13,264.07,19.45,109.4,96,4.0126,4.0111,4.0161,5.0,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:25:55.036230Z,618.864,13.9V,0,2197.6,79.252,152.14,264.07,19.45,109.4,93,4.0127,4.0112,4.0164,5.2,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:26:02.705091Z,626.533,13.9V,0,2197.6,79.252,152.16,264.07,19.45,109.4,96,4.0128,4.0115,4.0165,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:26:10.450171Z,634.278,13.9V,0,2197.6,79.252,152.18,264.07,19.45,109.4,96,4.0129,4.0114,4.0165,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:26:17.969929Z,641.798,13.9V,0,2197.6,79.252,152.19,264.07,19.45,109.4,93,4.013,4.0115,4.0167,5.2,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:26:25.481952Z,649.31,13.9V,0,2197.6,79.252,152.21,264.07,19.45,109.4,96,4.0131,4.0118,4.0169,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
