utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,pack_v,pack_a,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43
2026-09-03T22:09:47.199164Z,84.567,13.0V,3,2248.5,78.447,149.69,261.58,31.57,102.2,00,-17.16,4.0037,4.0021,4.0072,5.1,760FB317,757575747574747474757575757575757475747574747575,383.93,3.0,1.15,12.2,6,6,6,6,1200,15.25,0.01274,-0.1338,C2C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:09:51.175433Z,88.544,13.0V,18,2248.5,78.447,149.69,261.58,31.57,102.2,00,-17.22,3.9919,3.9902,3.9954,5.2,780FB317,757575747574747474757575757575757475747574747575,381.55,99.9,38.12,12.3,11,11,11,11,0,-78.5,-0.06371,0.15291,C2C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:09:55.413392Z,92.782,13.0V,2,2248.5,78.447,149.66,261.58,31.57,102.2,00,-19.87,4.0059,4.0043,4.0093,5.0,760FB317,757575747574747474757575757575757475747574747575,383.78,-0.25,-0.1,12.3,9,9,9,9,1600,-1.74,0.0,-0.22299,C2C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:09:59.729483Z,97.098,13.1V,0,2248.5,78.447,149.67,261.58,31.57,102.2,00,-13.42,3.9943,3.9927,3.9977,5.0,730FB417,757575747574747474757575757575757475747574747575,383.44,6.0,2.3,12.3,0,0,0,0,300,-1.74,0.0,-0.00637,C2C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:10:04.336808Z,101.705,13.1V,1,2248.5,78.447,149.66,261.58,31.57,102.2,00,-4.48,3.9942,3.9926,3.9977,5.1,740FB717,757575747574747474757575757575757475747574747575,383.44,6.6,2.53,12.3,0,0,0,0,300,-1.74,0.0,-0.00637,C2C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:10:08.536103Z,105.904,13.0V,26,2248.5,78.447,149.65,261.58,31.57,102.2,00,-2.57,3.9673,3.9654,3.9708,5.4,710FB317,757575747574747474757575757575757475747574747575,381.58,109.5,41.78,12.2,21,21,21,21,0,-4.93,0.0,0.14017,C2C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:10:12.402670Z,109.771,13.1V,17,2248.5,78.447,149.62,261.58,31.57,102.2,00,-4.21,3.9967,3.995,4.0002,5.2,720FB317,757575747574747474757575757575757475747574747575,385.37,-84.25,-32.47,12.2,23,23,23,24,0,-1.8,0.0,-0.08283,C2C2C3C3C3C3C3C2C3C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:10:16.858384Z,114.227,13.1V,0,2248.5,78.447,149.64,261.58,31.63,102.2,00,-4.84,3.9945,3.9929,3.9979,5.0,760FB717,757575747574747475757575757575757475747574747575,383.82,4.8,1.84,12.4,0,0,0,0,1400,0.75,0.0,-0.00637,C2C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:10:20.908434Z,118.277,13.2V,0,2248.5,78.447,149.64,261.58,31.63,102.2,00,-0.61,3.9942,3.9926,3.9975,4.9,720FB317,757575747575747474757575757575757475747574747575,383.48,5.1,1.96,12.4,0,0,0,0,1400,0.48,0.0,-0.01911,C2C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:10:24.997728Z,122.366,13.2V,0,2248.5,78.447,149.63,261.58,31.63,102.2,00,-3.07,3.9942,3.9927,3.9976,4.9,720FB317,757575747575747474757575757575757475747574747575,383.63,5.1,1.96,12.5,0,0,0,0,1500,0.48,0.0,-0.01911,C2C2C3C3C3C3C3C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:10:29.442851Z,126.811,13.2V,0,2248.5,78.447,149.63,261.58,31.63,102.2,00,-3.04,3.9942,3.9927,3.9976,4.9,720FB317,757575747575747474757575757575757475747574747575,383.97,4.8,1.84,12.5,0,0,0,0,1500,0.48,0.0,-0.02548,C2C2C3C3C3C3C3C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:10:33.528814Z,130.897,13.2V,0,2248.5,78.447,149.63,261.58,31.63,102.2,00,4.23,3.9943,3.9928,3.9977,4.9,720FB317,757575747575747474757575757675757475747574747575,383.44,5.4,2.07,12.5,0,0,0,0,1500,0.48,0.0,-0.02548,C2C2C3C3C3C3C3C2C3C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:10:37.471457Z,134.84,13.2V,0,2248.5,78.447,149.63,261.58,31.63,102.2,00,9.75,3.9942,3.9927,3.9976,4.9,740FB317,757575747575747474757575757675757475747574747575,383.48,5.1,1.96,12.6,0,0,0,0,1500,0.48,0.0,-0.01911,C2C2C3C3C3C3C3C2C3C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:10:41.519229Z,138.887,13.3V,0,2248.5,78.447,149.63,261.58,31.63,102.2,00,1.23,3.9944,3.9929,3.9977,4.8,720FB317,757575747575747474757575757675757475747574747575,383.82,5.1,1.96,12.6,0,0,0,0,1500,0.48,0.0,-0.01911,C2C2C3C3C3C3C3C2C3C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:10:45.791156Z,143.159,13.4V,0,2248.5,78.447,149.62,261.58,31.63,102.2,00,-4.3,3.9943,3.9928,3.9977,4.9,720FB317,757575747575747474757575757675757475747574747575,383.82,5.1,1.96,12.7,0,0,0,0,1500,0.48,0.0,-0.02548,C2C2C3C3C3C3C3C2C3C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:10:50.518292Z,147.886,13.4V,0,2248.5,78.447,149.62,261.58,31.63,102.2,00,-4.25,3.9944,3.993,3.9978,4.8,720FB317,757575747575747474757575757675757475747574747575,383.63,5.1,1.96,12.7,0,0,0,0,1500,0.48,0.0,-0.01911,C2C2C3C3C3C3C3C2C3C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:10:55.055175Z,152.423,13.4V,0,2248.5,78.447,149.62,261.58,31.63,102.2,00,-2.41,3.9944,3.9929,3.9978,4.9,720FB717,757575757575747474757575757675757475747574747575,383.78,5.4,2.07,12.7,0,0,0,0,1500,0.48,0.0,-0.01911,C2C2C3C3C3C3C3C2C3C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:10:59.110772Z,156.479,13.1V,0,2248.5,78.447,149.61,261.58,31.63,102.2,00,-3.64,3.9946,3.993,3.998,5.0,760FB717,757575757575747474757575757675757475747574747575,383.67,3.9,1.5,12.3,0,0,0,0,1500,0.48,0.0,-0.01911,C2C2C3C3C3C3C3C2C3C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:11:03.267900Z,160.636,13.0V,0,2248.5,78.447,149.61,261.58,31.63,102.2,00,-3.05,3.9945,3.993,3.9979,4.9,720FB717,757575757575747474757575757675757475747574747575,383.82,4.8,1.84,12.3,0,0,0,0,1500,0.48,0.0,-0.01911,C2C2C3C3C2C3C3C2C3C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:11:07.279836Z,164.648,13.0V,0,2248.5,78.447,149.61,261.58,31.63,102.2,00,-2.45,3.9945,3.993,3.9979,4.9,720FB317,757575757575747474757575757675757475747574747575,383.67,4.8,1.84,12.3,0,0,0,0,1500,0.48,0.0,-0.02548,C2C2C3C3C2C3C3C2C3C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:11:11.271564Z,168.64,13.0V,7,2248.5,78.447,149.61,261.58,31.63,102.2,00,-0.61,3.9946,3.993,3.998,5.0,780FB317,757575757575747475757575757675757475747574747575,383.32,33.9,12.99,12.2,0,0,0,0,300,0.55,0.0,0.0,C2C2C3C3C2C3C3C2C3C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3C4C3
2026-09-03T22:11:15.620837Z,172.989,13.0V,33,2248.6,78.447,149.58,261.58,31.63,102.2,00,-3.68,3.9624,3.9603,3.9661,5.8,710FB717,757575757575747475757575757675757475747574747575,381.28,131.4,50.1,12.2,27,29,27,29,0,116.56,0.26759,0.10194,C2C2C2C2C2C3C3C2C2C2C2C2C3C3C3C3C3C3C3C3C3C3C3C3C3C3
2026-09-03T22:11:20.027416Z,177.396,13.1V,55,2248.6,78.447,149.51,261.58,31.63,102.2,00,-7.92,3.9532,3.951,3.9571,6.1,760FB417,757575757575747474757575757675757475747574747575,376.88,339.9,128.1,12.2,46,46,45,47,0,37.11,0.17839,0.17839,C2C2C2C2C2C2C2C2C2C2C2C2C2C3C3C3C2C3C3C3C3C3C3C3C3C3
2026-09-03T22:11:24.116119Z,181.484,13.0V,63,2248.7,78.447,149.38,261.58,31.69,102.2,00,-15.22,3.9616,3.9598,3.9654,5.6,710FB317,757675757575747475757575757675757475757574747575,382.07,44.1,16.85,12.3,63,62,62,63,0,1.8,0.01274,0.00637,C2C2C2C2C2C2C2C2C2C2C2C2C2C2C3C3C2C3C3C3C3C3C3C3C3C2
2026-09-03T22:11:28.126917Z,185.495,13.1V,56,2248.7,78.447,149.36,260.96,31.69,102.2,00,-16.56,3.9958,3.9941,3.9995,5.4,720FB817,757575757575747474757575757675757475747574747575,385.34,-96.85,-37.32,12.2,59,59,60,60,0,1.3,0.02548,-0.07008,C2C2C2C2C2C2C2C2C2C2C2C2C2C2C3C3C2C2C3C3C3C3C3C3C3C2
2026-09-03T22:11:32.177624Z,189.546,13.0V,37,2248.8,78.447,149.4,260.96,31.75,102.2,00,-14.12,4.0163,4.0143,4.0203,6.0,770FB817,757575757575747474757575757675757475747574747575,386.29,-158.95,-61.4,12.2,46,45,46,46,0,-18.55,-0.0446,-0.1338,C2C2C2C2C2C2C2C2C2C2C2C2C2C2C3C3C2C3C3C3C3C3C3C3C3C3
2026-09-03T22:11:36.503050Z,193.871,13.0V,10,2248.8,78.447,149.46,260.96,31.81,102.2,00,-10.37,4.0183,4.0154,4.0236,8.2,760FB117,757575757575747475757575757675757475747574747575,384.05,-37.45,-14.38,12.2,17,18,17,18,200,9.11,0.03823,-0.17839,C2C2C2C2C2C2C2C2C2C2C2C2C2C3C3C3C2C3C3C3C3C3C3C3C3C3
2026-09-03T22:11:40.727587Z,198.096,13.0V,3,2248.9,78.447,149.49,260.96,31.81,102.2,00,-8.51,3.9942,3.9927,3.9976,4.9,720FB317,757575747575747475757575757675757475757574747575,383.29,12.6,4.83,12.3,3,3,3,3,100,5.92,0.02548,0.01911,C2C2C2C2C2C2C2C2C2C2C2C2C2C3C3C3C2C3C3C3C3C3C3C3C3C3
2026-09-03T22:11:44.850502Z,202.219,13.0V,24,2248.9,78.447,149.48,260.96,31.81,102.2,00,-8.53,3.9812,3.9796,3.9848,5.2,740FB717,757575747575747475757575757675757475757574747575,380.33,168.9,64.24,12.3,16,16,16,16,0,5.81,0.02548,0.19751,C2C2C2C2C2C2C2C2C2C2C2C2C2C3C3C3C2C3C3C3C3C3C3C3C3C3
2026-09-03T22:11:49.038158Z,206.406,13.1V,27,2248.9,78.447,149.42,260.96,31.81,102.2,00,-12.3,3.9865,3.9848,3.9899,5.1,720FB717,757575747575747475757575757675757475747574747575,383.93,-20.65,-7.93,12.4,30,30,30,30,0,2.42,0.01274,-0.0446,C2C2C2C2C2C2C2C2C2C2C2C2C2C2C3C3C2C3C3C3C3C3C3C3C3C3
2026-09-03T22:11:53.065378Z,210.434,13.2V,31,2248.9,78.447,149.42,260.96,31.81,102.2,00,-12.41,3.9865,3.9846,3.99,5.4,760FB317,757575747575747474757575757675757475747574747575,381.4,115.2,43.94,12.4,28,25,28,25,0,-144.94,-0.25485,0.07645,C2C2C2C2C2C2C2C2C2C2C2C2C2C2C3C3C2C3C3C3C3C3C3C3C3C3
2026-09-03T22:11:57.355705Z,214.724,13.2V,52,2249.0,78.447,149.36,260.96,31.88,102.2,00,-15.45,3.9612,3.9586,3.9655,6.9,710FB317,757575747575747475757575757675757475747574747575,380.03,171.0,64.99,12.4,47,47,47,47,0,-5.5,0.00637,0.08283,C2C2C2C2C2C2C2C2C2C2C2C2C2C2C3C3C2C2C3C3C3C3C2C3C3C2
2026-09-03T22:12:02.194795Z,219.563,13.2V,66,2249.0,78.447,149.28,260.96,31.88,102.2,00,-20.16,3.9573,3.9552,3.9611,5.9,780FB717,757575757575747475757575757675757475757574747575,379.6,179.4,68.1,12.5,62,63,62,62,0,0.11,0.01911,0.06371,C2C2C2C2C2C2C2C2C2C2C2C2C2C2C3C3C2C2C2C3C3C2C2C3C3C2
2026-09-03T22:12:06.634753Z,224.003,13.3V,75,2249.1,78.447,149.2,260.96,31.94,102.2,00,-24.87,3.9644,3.9627,3.968,5.3,710FB417,757675757575747475757575757675757475757574747575,381.16,104.4,39.79,12.6,73,73,73,73,0,0.92,0.02548,0.01911,C1C1C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C3C2
2026-09-03T22:12:10.539512Z,227.908,13.3V,77,2249.2,78.447,149.17,260.96,32.0,102.2,00,-26.73,3.9877,3.9859,3.9912,5.3,710FB317,757675757575747475757575757675757475757574747575,381.09,91.5,34.87,12.6,75,76,75,75,0,0.79,0.03186,0.00637,C1C1C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C3C2
2026-09-03T22:12:14.313069Z,231.681,13.4V,73,2249.3,78.447,149.16,260.96,32.06,102.2,00,-25.76,3.9952,3.9933,3.9988,5.5,720FB417,757675757575747475757575757675757475757574747575,383.44,-23.95,-9.18,12.7,74,73,74,74,0,-6.25,-0.01911,-0.03186,C1C1C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C3C2
2026-09-03T22:12:18.199732Z,235.568,13.4V,79,2249.4,78.447,149.14,260.96,32.12,102.2,00,-22.9,3.9533,3.9498,3.9584,8.6,710FB817,757675757575747475757575757675757475757574747575,379.38,168.0,63.74,12.7,78,78,77,77,0,-2.75,0.00637,0.0446,C1C1C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C3C2
2026-09-03T22:12:22.310975Z,239.679,13.4V,85,2249.5,78.447,149.06,260.96,32.12,102.2,00,-19.8,3.9579,3.9541,3.9639,9.8,710FB317,757675757575747475757575757675757475757574747575,379.72,175.8,66.75,12.7,84,84,83,83,0,0.75,0.01274,0.03823,C1C1C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C3C2
2026-09-03T22:12:26.509739Z,243.878,13.1V,89,2249.5,78.447,148.99,260.34,32.19,102.2,00,-22.81,3.9622,3.959,3.9666,7.6,730FB817,757675757575747475757575757675757475757574747575,380.45,97.2,36.98,12.3,88,89,88,88,0,-1.06,0.00637,0.01274,C1C1C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C3C2
2026-09-03T22:12:30.502427Z,247.871,13.0V,97,2249.7,78.447,148.94,260.34,32.25,102.2,00,-28.39,3.9664,3.964,3.9699,5.9,740FB717,757675757575747475757575757675757475757574747575,375.48,372.6,139.9,12.2,92,92,91,91,0,2.55,0.03823,0.10831,C1C1C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C2C3C2
2026-09-03T22:12:34.747215Z,252.115,13.0V,104,2249.8,78.447,148.72,260.34,32.37,102.2,00,-45.74,3.9216,3.9177,3.9266,8.9,710FB317,757675757575747475757575757675757475757574747575,382.83,-44.35,-16.98,12.3,106,106,106,107,0,-1.23,0.00637,-0.03186,C1C1C1C1C1C2C2C1C1C1C1C1C2C2C2C2C2C2C2C2C2C2C2C2C2C2
2026-09-03T22:12:39.709605Z,257.078,13.0V,98,2249.9,78.447,148.72,260.34,32.44,102.2,00,-47.0,3.9874,3.9848,3.9916,6.8,770FB817,757675757575747475757575757675757475757574747575,382.99,-44.35,-16.99,12.3,99,100,100,100,0,-0.62,0.01911,-0.0446,C1C1C1C1C1C2C2C1C1C1C1C1C2C2C2C2C2C2C2C2C2C2C2C2C3C2
2026-09-03T22:12:43.687372Z,261.056,13.0V,92,2250.0,78.447,148.74,260.34,32.5,104.0,00,-45.28,3.9892,3.9874,3.9926,5.2,720FB317,757675757575747475757575757675757475757574747575,383.63,-46.15,-17.7,12.2,93,93,93,93,0,-1.5,0.01911,-0.03186,C1C1C1C1C1C2C2C1C2C1C1C1C2C2C2C2C2C2C2C2C2C2C2C2C3C2
2026-09-03T22:12:47.885600Z,265.254,13.0V,95,2250.1,78.447,148.71,260.34,32.56,104.0,00,-43.43,3.9329,3.9288,3.9385,9.7,780FB317,757675757575747475757575757675757475757574747575,380.94,64.5,24.57,12.3,96,96,95,96,0,1.8,0.03823,0.0,C1C1C1C1C1C1C2C1C1C1C1C1C2C2C2C2C2C2C2C2C2C2C2C2C2C2
2026-09-03T22:12:51.988442Z,269.357,13.0V,93,2250.2,77.946,148.67,259.72,32.62,104.0,00,-45.82,3.9831,3.9814,3.9867,5.3,710FB317,757675757575747475757575757675757475757574747575,380.18,105.9,40.26,12.3,93,93,93,93,0,-0.37,0.01274,0.00637,C1C1C1C1C1C1C2C1C1C1C1C1C2C2C2C2C2C2C2C2C2C2C2C2C2C2
2026-09-03T22:12:56.151808Z,273.52,13.0V,91,2250.4,77.946,148.62,259.72,32.68,104.0,00,-45.31,3.9677,3.9652,3.9716,6.4,780FB617,757675757575747475757575757675757475757574747575,383.44,-37.45,-14.36,12.3,93,93,93,93,0,1.12,0.01911,-0.03186,C1C1C1C1C1C1C1C1C1C1C1C1C1C2C2C2C1C2C2C2C2C2C2C2C2C2
2026-09-03T22:13:00.586262Z,277.954,13.0V,94,2250.5,77.946,148.61,259.72,32.75,104.0,00,-41.31,3.9567,3.9524,3.9607,8.3,780FB317,757675757575747475757575757675757475757574747575,379.87,135.0,51.28,12.3,93,93,92,92,0,1.56,0.03186,0.05097,C1C1C1C1C1C1C1C1C1C1C1C1C1C2C2C2C1C2C2C2C2C2C2C2C2C2
2026-09-03T22:13:04.983583Z,282.352,13.1V,97,2250.6,77.946,148.55,259.72,32.87,104.0,00,-40.1,3.9726,3.9703,3.9764,6.1,710FB817,757675757575747475757575757675757475757574747575,378.01,195.9,74.05,12.3,94,95,94,94,0,0.0,0.01274,0.02548,C1C1C1C1C1C1C1C1C1C1C1C1C1C1C2C2C1C2C2C2C2C2C2C2C2C2
2026-09-03T22:13:08.751696Z,286.12,13.0V,102,2250.7,77.946,148.47,259.72,32.93,104.0,00,-43.29,3.9486,3.9451,3.9551,10.0,710FB317,757675757575747475757575757675757475757574747575,380.82,64.2,24.45,12.4,102,101,101,101,0,0.37,0.02548,0.0,C1C1C1C1C1C1C1C1C1C1C1C1C1C1C2C2C1C1C2C2C2C2C2C2C2C1
2026-09-03T22:13:12.521438Z,289.89,13.1V,98,2250.8,77.946,148.44,259.72,32.99,104.0,00,-44.53,3.9875,3.9854,3.9909,5.5,710FB817,757675757575747475757575757675757475757574747575,383.97,-70.15,-26.94,12.4,99,99,99,100,0,0.18,0.02548,-0.0446,C1C1C1C1C1C1C1C1C1C1C1C1C1C1C2C2C1C1C2C2C2C2C1C2C2C1
