utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,obd_standard,run_time_s,dist_with_mil_km,warmups_since_clear,dist_since_clear_km,module_voltage,regen_field_raw,thermal_energy_raw,thermal_distance_raw,compressor_temp_raw,evse_current_raw,group_v1_raw,group_v2_raw,group_v3_raw,hv_temp_raw,field_4127_raw,field_4124_raw,coolant_1_raw,coolant_2_raw,pack_v,pack_a,field_2429_raw,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43,mil_on,dtc_count
2026-09-05T02:29:26.002920Z,64.153,13.9V,0,2330.2,77.206,147.29,256.61,34.61,100.4,00,-5.76,3.9784,3.9771,3.98,2.9,780FB317,757675757575757575757676767675757575757575757575,5.0,315.0,0.0,13.0,202.0,13.548,000007,00017C,000051,71,0184,098C,1391,1391,46,00EE,03E8,03CA,01CC,382.2,8.4,5915,3.21,13.1,1,1,1,1,200,-44.92,0.0,0.0,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFC0C0C0C0,0,0
2026-09-05T02:29:32.408704Z,70.559,13.9V,0,2330.2,77.206,147.28,256.61,34.61,100.4,00,-6.99,3.9787,3.9775,3.9805,3.0,760FB317,757675757575757575757676767675757575757575757575,5.0,,,,,,000007,00017C,000051,71,0184,0991,1396,139A,46,00EE,03E8,03CA,01C9,382.05,7.5,5806,2.87,13.1,0,0,0,0,1700,-44.62,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:29:41.813743Z,79.964,13.8V,,,77.206,147.27,256.61,34.61,100.4,00,-2.01,3.9799,3.9787,3.9815,2.8,730FB317,757675757575757575757676767675757575757575757575,,,,,,,000007,00017C,000051,71,0184,0973,1396,1391,64,0418,0000,03CA,026C,382.2,1.5,5806,0.57,13.0,0,0,0,0,0,-44.86,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:29:52.502549Z,90.653,13.7V,,,77.206,147.27,256.61,34.61,100.4,00,-3.71,3.9802,3.9791,3.9818,2.7,730FB317,757675757575757575757676767675757575757575757575,,,,,,,000007,00017C,000051,71,0060,0914,1396,1396,46,0418,0000,03CA,02D0,382.2,1.5,5806,0.57,13.0,0,0,0,0,0,-45.19,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:30:15.712232Z,113.862,13.7V,,,77.206,147.27,256.61,34.61,100.4,00,-1.28,3.9806,3.9795,3.9822,2.7,720FB317,757675757575757575757676767675757575757575757575,,,,,,,000007,00017C,000051,71,0060,08E7,1391,1391,46,0418,0000,03C5,02DE,382.35,0.9,5806,0.34,13.0,0,0,0,0,0,-45.19,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:30:30.552375Z,128.703,13.8V,,,77.206,147.27,256.61,34.61,100.4,00,-0.62,3.9808,3.9797,3.9825,2.8,730FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,08B0,1396,1396,46,0418,0000,03C0,02E9,382.38,-0.55,5806,-0.21,13.0,0,0,0,0,0,-45.19,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:30:49.822915Z,147.973,13.8V,,,77.206,147.27,256.61,34.61,100.4,0C,0.0,3.9814,3.9802,3.983,2.8,760FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,089C,139A,1391,46,0418,0000,03C0,02ED,382.54,-0.85,5806,-0.33,13.0,0,0,0,0,0,-45.19,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:31:00.327825Z,158.478,13.7V,,,77.206,147.27,256.61,34.61,100.4,0C,0.0,3.9815,3.9804,3.9831,2.7,730FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,0874,1391,1391,46,0418,0000,03BB,02F4,382.16,-1.15,5806,-0.44,13.0,0,0,0,0,0,-45.19,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:31:22.340715Z,180.491,13.8V,,,77.206,147.27,256.61,34.61,100.4,0C,0.0,3.9816,3.9805,3.9833,2.8,730FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,0860,139A,1391,46,0418,0000,03B6,02F8,382.54,-0.55,5806,-0.21,13.0,0,0,0,0,0,-45.19,0.0,0.0,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:31:31.950449Z,190.101,13.8V,,,77.206,147.27,256.61,34.61,100.4,0C,0.0,3.9817,3.9806,3.9833,2.7,730FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,0851,1396,1396,46,0418,0000,03B6,02FA,382.35,-0.85,5806,-0.32,13.0,0,0,0,0,0,-45.19,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:31:42.749082Z,200.899,13.8V,,,77.206,147.27,256.61,34.61,100.4,0C,0.0,3.9818,3.9807,3.9834,2.7,730FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,0833,1396,1391,46,0418,0000,03B1,0300,382.54,-0.85,5806,-0.33,13.0,0,0,0,0,0,-45.19,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:32:04.092868Z,222.243,13.7V,,,77.206,147.27,256.61,34.61,100.4,0C,0.0,3.9818,3.9807,3.9834,2.7,760FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,081F,139A,1396,46,0418,0000,03B1,0302,382.35,-0.85,5806,-0.32,13.0,0,0,0,0,0,-45.19,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:32:13.730288Z,231.88,13.7V,,,77.206,147.27,256.61,34.61,100.4,0C,0.0,3.9818,3.9807,3.9836,2.9,760FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,0810,1396,1396,46,0418,0000,03B1,0305,382.35,-0.85,5806,-0.32,13.0,0,0,0,0,0,-45.19,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:32:23.496310Z,241.646,13.8V,,,77.206,147.27,256.61,34.61,98.6,0C,0.0,3.9819,3.9808,3.9835,2.7,760FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,0806,1396,1396,46,0418,0000,03B1,0307,382.35,-0.85,5806,-0.32,13.0,0,0,0,0,0,-45.19,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:32:33.103231Z,251.253,13.8V,,,77.206,147.27,256.61,34.61,98.6,0C,0.0,3.982,3.9809,3.9836,2.7,730FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07F7,1396,1396,46,0418,0000,03AC,0309,382.2,-1.15,5806,-0.44,13.0,0,0,0,0,0,-45.19,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:32:42.982185Z,261.132,13.8V,,,77.206,147.27,256.61,34.61,98.6,0C,0.0,3.982,3.981,3.9836,2.6,730FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07E3,1396,1396,46,0418,0000,03AC,030C,382.35,-0.85,5806,-0.32,13.0,0,0,0,0,0,-45.19,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:33:05.548403Z,283.699,13.8V,,,77.206,147.27,256.61,34.61,98.6,0C,0.0,3.9821,3.981,3.9838,2.8,760FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,03A7,030E,382.35,-1.15,5806,-0.44,13.0,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:33:18.107882Z,296.258,13.8V,,,77.206,147.27,256.61,34.61,98.6,0C,0.0,3.9822,3.9811,3.9838,2.7,730FB717,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,03A7,0310,382.35,-1.45,5806,-0.55,13.1,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:33:31.153156Z,309.303,13.8V,,,77.206,147.27,256.61,34.61,98.6,0C,0.0,3.9822,3.9812,3.9839,2.7,720FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,03A7,0312,382.35,-1.45,5806,-0.55,13.1,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:33:43.695687Z,321.846,13.8V,,,77.206,147.27,256.61,34.61,98.6,0C,0.0,3.9822,3.9812,3.9839,2.7,730FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,03A7,0313,382.35,-1.45,5806,-0.55,13.1,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:33:56.319308Z,334.469,13.8V,,,77.206,147.27,256.61,34.61,98.6,0C,0.0,3.9823,3.9812,3.9839,2.7,730FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,03A2,0314,382.69,-1.45,5806,-0.55,13.1,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:34:11.131726Z,349.282,13.8V,,,77.206,147.27,256.61,34.61,98.6,0C,0.0,3.9823,3.9812,3.9839,2.7,730FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,03A2,0316,382.69,-1.45,5806,-0.55,13.1,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:34:33.928537Z,372.079,13.8V,,,77.206,147.28,256.61,34.61,98.6,0C,0.72,3.9823,3.9813,3.984,2.7,730FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,03A2,0317,382.54,-1.45,5806,-0.55,13.1,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:34:46.529652Z,384.68,13.8V,,,77.206,147.28,256.61,34.61,98.6,0C,0.72,3.9824,3.9813,3.9839,2.6,730FB317,757675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,039D,0318,382.5,-1.15,5806,-0.44,13.1,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:34:59.086448Z,397.236,13.8V,,,77.206,147.28,256.61,34.61,98.6,0C,0.75,3.9824,3.9813,3.9841,2.8,730FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,039D,0319,382.16,-1.45,5806,-0.55,13.1,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:35:11.605251Z,409.755,13.8V,,,77.206,147.28,256.61,34.61,98.6,0C,0.0,3.9824,3.9813,3.9841,2.8,730FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,039D,031A,382.35,-1.15,5806,-0.44,13.1,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:35:24.037410Z,422.188,13.8V,,,77.206,147.28,256.61,34.61,98.6,0C,0.0,3.9824,3.9814,3.9841,2.7,730FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,039D,031A,382.54,-1.45,5806,-0.55,13.1,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:35:43.807396Z,441.957,13.8V,,,77.206,147.28,256.61,34.61,98.6,0C,0.0,3.9825,3.9813,3.9841,2.8,760FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,0398,031B,382.69,-1.45,5806,-0.55,13.1,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:36:01.219279Z,459.369,13.8V,,,77.206,147.28,256.61,34.61,98.6,0C,0.0,3.9825,3.9814,3.9841,2.7,760FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,0398,031C,382.5,-1.45,5806,-0.55,13.0,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:36:13.794258Z,471.944,13.8V,,,77.206,147.28,256.61,34.61,98.6,0C,0.0,3.9825,3.9814,3.9842,2.8,730FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,0398,031C,382.35,-1.45,5806,-0.55,13.0,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:36:26.439165Z,484.589,13.8V,,,77.206,147.28,256.61,34.61,98.6,0C,0.0,3.9825,3.9814,3.9842,2.8,760FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,0398,031D,382.5,-1.45,5806,-0.55,13.0,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:36:39.056160Z,497.206,13.8V,,,77.206,147.29,256.61,34.61,98.6,0C,0.65,3.9825,3.9814,3.9842,2.8,760FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,0398,031D,382.5,-1.75,5806,-0.67,13.0,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:36:51.663137Z,509.813,13.8V,,,77.206,147.29,256.61,34.61,98.6,0C,0.71,3.9826,3.9815,3.9843,2.8,730FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,0398,031D,382.35,-1.45,5806,-0.55,13.0,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:37:06.415159Z,524.565,13.8V,,,77.206,147.29,256.61,34.61,98.6,0C,0.68,3.9826,3.9815,3.9842,2.7,730FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,0393,031E,382.5,-1.45,5806,-0.55,13.0,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFBFC0C0C0,,
2026-09-05T02:37:29.225634Z,547.376,13.8V,,,77.206,147.29,256.61,34.61,98.6,0C,0.0,3.9826,3.9815,3.9843,2.8,760FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,0393,031E,382.69,-1.45,5806,-0.55,13.0,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFC0C0C0C0,,
2026-09-05T02:37:41.857970Z,560.008,13.8V,,,77.206,147.29,256.61,34.61,98.6,0C,0.0,3.9826,3.9815,3.9843,2.8,730FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,0393,031E,382.54,-1.15,5806,-0.44,13.0,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFC0C0C0C0,,
2026-09-05T02:37:54.310201Z,572.46,13.8V,,,77.206,147.29,256.61,34.61,98.6,0C,0.0,3.9826,3.9816,3.9842,2.6,720FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,0393,031F,382.35,-1.45,5806,-0.55,13.0,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFC0C0C0C0,,
2026-09-05T02:38:06.787238Z,584.937,13.8V,,,77.206,147.3,256.61,34.61,98.6,0C,0.96,3.9827,3.9816,3.9844,2.8,760FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,0393,031F,382.35,-1.45,5806,-0.55,13.1,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFC0C0C0C0,,
2026-09-05T02:38:19.181537Z,597.332,13.8V,,,77.206,147.3,256.61,34.61,98.6,0C,0.72,3.9827,3.9816,3.9843,2.7,730FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,0393,031F,382.69,-1.45,5806,-0.55,13.1,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0BFC0C0C0C0,,
2026-09-05T02:38:44.148444Z,622.299,13.6V,,,77.206,147.3,256.61,34.61,98.6,0C,0.72,3.9828,3.9817,3.9844,2.7,760FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,038E,031F,382.54,-1.75,5806,-0.67,12.9,,,,,,,,,BFBFC0C0C0C0C0BFC0C0BFC0C0C0C0C0BFC0C0C0C0C0C0C0C0C0,,
2026-09-05T02:38:56.902713Z,635.053,13.6V,,,77.206,147.3,256.61,34.61,98.6,0C,0.0,3.9828,3.9817,3.9844,2.7,730FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,038E,0317,,,,,,,,,,,,,,BFBFC0C0C0C0C0BFC0C0C0C0C0C0C0C0BFC0C0C0C0C0C0C0C0C0,,
2026-09-05T02:39:10.974884Z,649.125,13.6V,,,77.206,147.31,256.61,34.61,98.6,0C,0.7,3.9828,3.9817,3.9844,2.7,730FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,038E,0311,,,,,,,,,,,,,,BFBFC0C0C0C0C0BFC0C0C0C0C0C0C0C0BFC0C0C0C0C0C0C0C0C0,,
2026-09-05T02:39:25.707823Z,663.858,13.6V,,,77.206,147.31,256.61,34.61,98.6,0C,0.87,3.9828,3.9817,3.9844,2.7,760FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,07D8,1396,1396,46,0418,0000,038E,0310,,,,,,,,,,,,,,BFBFC0C0C0C0C0BFC0C0C0C0C0C0C0C0BFC0C0C0C0C0C0C0C0C0,,
2026-09-05T02:39:40.511972Z,678.662,13.5V,,,77.206,147.31,256.61,34.61,98.6,0C,0.64,3.9828,3.9817,3.9845,2.8,730FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,06F3,1391,139A,46,01AD,0000,038E,0313,382.73,-1.45,5806,-0.55,12.8,0,0,0,0,0,-45.23,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0C0C0C0C0C0C0BFC0C0C0C0C0C0C0C0C0,,
2026-09-05T02:39:50.215956Z,688.366,13.5V,,,77.206,147.31,256.61,34.61,98.6,0C,0.68,3.9828,3.9817,3.9844,2.7,730FB317,767675757575757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,0060,06EE,1396,1396,46,01AD,0000,038E,031A,382.36,-1.15,5806,-0.44,12.8,0,0,0,0,0,-45.23,0.0,-0.00637,BFBFC0C0C0C0C0BFC0C0C0C0C0C0C0C0BFC0C0C0C0C0C0C0C0C0,,
