utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,obd_standard,run_time_s,dist_with_mil_km,warmups_since_clear,dist_since_clear_km,module_voltage,regen_field_raw,thermal_energy_raw,thermal_distance_raw,compressor_temp_raw,evse_current_raw,group_v1_raw,group_v2_raw,group_v3_raw,hv_temp_raw,batt_temp_a_raw,batt_temp_b_raw,coolant_1_raw,coolant_2_raw,pack_v,pack_a,field_2429_raw,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43,mil_on,dtc_count
2026-09-04T04:42:02.015189Z,609.106,13.6V,,,71.943,137.67,239.21,47.72,100.4,94,8.16,3.957,3.9561,3.9593,3.2,710FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B4B3B4B4B4B4B4B4B4B4B4B4B4B4B5B5B5B5B5B5B5B5B5B5B6B5,,
2026-09-04T04:42:23.200590Z,630.291,13.6V,,,71.943,,239.83,47.72,100.4,94,,3.9571,3.9562,3.9595,3.3,730FB717,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B5B3B4B4B4B4B4B4B4B4B4B4B4B4B5B5B5B5B5B5B5B5B5B5B6B5,,
2026-09-04T04:42:51.921078Z,659.012,13.6V,,,71.943,137.79,239.83,47.72,100.4,94,8.66,3.9575,3.9564,3.9597,3.3,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B5B3B4B4B4B4B4B4B4B4B4B4B4B4B5B5B5B5B5B5B5B5B5B5B6B5,,
2026-09-04T04:43:11.707563Z,678.798,13.6V,,,71.943,137.83,239.83,47.72,100.4,94,7.28,3.9575,3.9566,3.9598,3.2,730FB717,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B5B3B4B4B4B4B4B4B4B4B4B4B4B4B5B5B5B5B5B5B5B5B5B5B6B5,,
2026-09-04T04:43:31.654617Z,698.745,13.6V,,,71.943,137.88,239.83,47.72,100.4,94,8.15,3.9577,3.9568,3.9599,3.1,730FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B5B3B4B4B4B4B4B4B4B4B4B4B4B4B5B6B5B5B5B6B6B5B5B5B6B5,,
2026-09-04T04:43:53.837752Z,720.928,13.6V,,,71.943,137.93,239.83,47.72,100.4,94,8.54,3.958,3.957,3.9603,3.3,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B5B3B4B4B4B4B4B4B4B4B4B4B4B4B6B6B5B5B5B6B6B6B5B6B6B5,,
2026-09-04T04:44:21.545325Z,748.636,13.6V,,,71.943,137.99,239.83,47.72,100.4,94,7.94,3.9583,3.9573,3.9606,3.3,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B5B3B4B4B4B4B4B4B4B4B4B4B4B4B6B6B5B6B6B6B6B6B6B6B6B5,,
2026-09-04T04:44:41.348362Z,768.439,13.6V,,,72.343,138.04,239.83,47.72,100.4,94,8.33,3.9584,3.9574,3.9606,3.2,740FB817,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B5B3B4B4B4B4B4B4B4B4B4B4B4B4B6B6B5B6B6B6B6B6B6B6B6B6,,
2026-09-04T04:45:01.605564Z,788.696,13.6V,,,,138.09,240.46,47.72,100.4,94,8.99,3.9586,3.9577,3.9608,3.1,730FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B5B3B4B4B4B4B4B4B4B4B4B4B4B4B6B6B5B6B6B6B6B6B6B6B6B6,,
2026-09-04T04:45:32.251659Z,819.342,13.6V,,,72.343,138.16,240.46,47.72,100.4,94,8.49,3.9589,3.9579,3.9611,3.2,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B5B3B4B4B4B4B4B4B4B4B4B4B4B4B6B6B6B6B6B6B6B6B6B6B6B6,,
2026-09-04T04:45:52.109307Z,839.2,13.6V,,,72.343,138.2,240.46,47.72,100.4,94,7.84,3.959,3.9581,3.9612,3.1,730FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B5B3B4B4B4B4B4B4B4B4B4B4B4B4B6B6B6B6B6B6B6B6B6B6B6B6,,
