utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,obd_standard,run_time_s,dist_with_mil_km,warmups_since_clear,dist_since_clear_km,module_voltage,regen_field_raw,thermal_energy_raw,thermal_distance_raw,compressor_temp_raw,evse_current_raw,group_v1_raw,group_v2_raw,group_v3_raw,hv_temp_raw,field_4127_raw,field_4124_raw,coolant_1_raw,coolant_2_raw,pack_v,pack_a,field_2429_raw,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43,mil_on,dtc_count
2026-09-05T04:32:55.521203Z,156.003,13.6V,,,,148.4,257.23,34.61,100.4,0D,0.78,3.9891,3.988,3.9908,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:33:16.936557Z,177.418,13.6V,,,77.206,148.41,257.23,34.61,100.4,0D,0.75,3.9892,3.988,3.9908,2.8,760FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,0000,1B,0418,0000,037F,01DD,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:33:33.324757Z,193.806,13.6V,,,77.206,148.41,257.23,34.61,100.4,0D,0.95,3.9891,3.988,3.9908,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,00A0,04B4,1396,1396,46,0418,0000,037A,0222,383.16,-1.45,5806,-0.56,12.8,0,0,0,0,0,-45.23,0.0,-0.00637,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:33:43.035844Z,203.517,13.6V,,,77.206,148.41,257.23,34.61,100.4,0D,0.76,3.9891,3.988,3.9908,2.8,730FB717,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,00A0,04AF,1396,1396,46,0418,0000,037A,025F,382.82,-1.45,5806,-0.56,12.8,0,0,0,0,0,-45.23,0.0,-0.00637,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:33:53.713376Z,214.195,13.6V,,,77.206,148.41,257.23,34.61,100.4,0D,0.62,3.9891,3.988,3.9907,2.7,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,00A0,04AA,1396,1391,46,0418,0000,037A,0295,383.01,-1.45,5806,-0.56,12.8,0,0,0,0,0,-45.23,0.0,-0.00637,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:34:15.968553Z,236.45,13.6V,,,77.206,148.41,257.23,34.61,100.4,0D,0.0,3.9891,3.988,3.9908,2.8,760FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,00A0,04A5,1396,1396,00,0418,0000,037A,02A4,383.01,-1.75,5806,-0.67,12.8,0,0,0,0,0,-45.23,0.0,-0.00637,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:34:26.216277Z,246.698,13.6V,,,77.206,148.42,257.23,34.61,100.4,0D,0.68,3.9891,3.988,3.9908,2.8,720FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,00A0,04A5,1396,1396,00,0418,0000,037A,02AE,383.01,-1.75,5806,-0.67,12.8,0,0,0,0,0,-45.23,0.0,-0.01274,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:34:35.794264Z,256.276,13.6V,,,77.206,148.42,257.23,34.61,100.4,0D,0.68,3.9891,3.9881,3.9908,2.7,720FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,0,0,0,0,0,-45.23,0.0,-0.01274,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:34:52.392621Z,272.874,13.6V,,,77.206,148.42,257.23,34.61,100.4,0D,0.61,3.9892,3.9881,3.9908,2.7,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:35:12.373168Z,292.855,13.6V,,,77.206,148.42,257.23,34.61,100.4,0D,0.64,3.9892,3.9881,3.9909,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:35:34.968153Z,315.45,13.6V,,,77.206,148.43,257.23,34.61,100.4,0D,0.61,3.9893,3.9881,3.9909,2.8,760FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:36:01.476114Z,341.958,13.6V,,,77.206,148.43,257.23,34.61,100.4,0D,0.73,3.9893,3.9882,3.9909,2.7,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:36:21.327525Z,361.809,13.6V,,,77.206,148.44,257.23,34.61,100.4,0D,0.78,3.9893,3.9882,3.9909,2.7,710FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:36:41.224784Z,381.706,13.6V,,,77.206,148.44,257.23,34.61,100.4,0D,0.91,3.9893,3.9882,3.9909,2.7,760FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,0000,2C,0418,0000,037A,01E2,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:37:03.071795Z,403.553,13.6V,,,77.206,148.44,257.23,34.61,100.4,0D,0.0,3.9893,3.9881,3.9909,2.8,760FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,00A0,04A5,1391,1396,46,0418,0000,037A,0265,383.02,-1.75,5806,-0.67,12.8,0,0,0,0,0,-45.23,0.0,-0.00637,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:37:20.189305Z,420.671,13.6V,,,77.206,148.44,257.23,34.61,102.2,0D,0.0,3.9893,3.9882,3.9909,2.7,730FB717,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,00A0,04A5,1396,1396,46,0418,0000,037A,0283,383.02,-1.45,5806,-0.56,12.8,0,0,0,0,0,-45.23,0.0,-0.00637,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:37:30.025910Z,430.507,13.6V,,,77.206,148.45,257.23,34.61,102.2,0D,0.74,3.9893,3.9882,3.991,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,00A0,04A0,1396,139A,46,0418,0000,037A,0297,383.21,-1.45,5806,-0.56,12.8,0,0,0,0,0,-45.23,0.0,-0.01274,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:37:40.769926Z,441.251,13.6V,,,77.206,148.45,257.23,34.61,102.2,0D,0.6,3.9893,3.9882,3.991,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,00A0,04A0,1396,1391,26,0418,0000,037A,02A4,383.02,-1.45,5806,-0.56,12.8,0,0,0,0,0,-45.23,0.0,-0.00637,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:37:50.222762Z,450.704,13.6V,,,77.206,148.45,257.23,34.61,102.2,0D,0.76,3.9893,3.9882,3.991,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,00A0,04A0,1396,1391,00,0418,0000,037A,02AE,383.21,-1.75,5806,-0.67,12.8,0,0,0,0,0,-45.23,0.0,-0.00637,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:37:59.654092Z,460.136,13.6V,,,77.206,148.45,257.23,34.61,102.2,0D,0.64,3.9893,3.9882,3.991,2.8,760FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,0,0,0,0,0,-45.23,0.0,-0.00637,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:38:22.242589Z,482.724,13.6V,,,77.206,148.45,257.85,34.61,102.2,0D,0.0,3.9894,3.9883,3.9911,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:38:45.178652Z,505.66,13.6V,,,77.206,148.46,257.85,34.61,102.2,0D,0.66,3.9894,3.9883,3.9911,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:39:05.023382Z,525.505,13.6V,,,77.206,148.46,257.85,34.61,102.2,0D,0.84,3.9894,3.9883,3.9911,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:39:26.066423Z,546.548,13.6V,,,,148.46,257.85,34.61,102.2,0D,0.0,3.9894,3.9884,3.9911,2.7,720FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:39:56.992096Z,577.474,13.6V,,,77.206,148.47,257.85,34.61,102.2,0D,0.69,3.9895,3.9884,3.9911,2.7,720FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:40:16.906391Z,597.388,13.6V,,,77.206,148.47,257.85,34.61,102.2,0D,0.71,3.9895,3.9884,3.9912,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:40:36.789697Z,617.271,13.6V,,,77.206,148.48,257.85,34.61,102.2,0D,0.9,3.9895,3.9884,3.9912,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:40:56.853701Z,637.335,13.6V,,,77.206,148.48,257.85,34.61,102.2,0D,0.6,3.9895,3.9884,3.9912,2.8,760FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:41:22.789778Z,663.271,13.6V,,,77.206,148.48,257.85,34.61,102.2,0D,0.0,3.9896,3.9885,3.9913,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:41:44.875774Z,685.357,13.6V,,,77.206,148.49,257.85,34.61,102.2,0D,0.75,3.9896,3.9885,3.9912,2.7,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:42:04.620635Z,705.102,13.6V,,,77.206,148.49,257.85,34.61,102.2,0D,0.86,3.9896,3.9885,3.9913,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:42:25.434665Z,725.916,13.6V,,,77.206,148.49,257.85,34.61,102.2,0D,0.0,3.9896,3.9885,3.9912,2.7,760FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:42:55.675749Z,756.157,13.6V,,,77.206,148.5,257.85,34.61,102.2,0D,0.71,3.9897,3.9886,3.9914,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:43:15.930186Z,776.412,13.6V,,,,,257.85,34.61,102.2,0D,,3.9897,3.9886,3.9913,2.7,720FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:43:36.004183Z,796.486,13.6V,,,77.206,148.51,257.85,34.61,102.2,0D,0.89,3.9897,3.9886,3.9913,2.7,720FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,383.39,0.0,5806,0.0,12.8,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:43:48.237872Z,808.719,13.6V,,,77.206,148.51,257.85,34.61,102.2,0D,0.68,3.9897,3.9885,3.9912,2.7,760FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,382.87,0.0,5806,0.0,12.8,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:44:01.716338Z,822.198,13.6V,,,77.206,148.51,257.85,34.61,102.2,0D,0.0,3.9897,3.9886,3.9913,2.7,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,00A0,0000,0000,0000,00,0418,0000,01F4,01E7,382.87,0.0,5806,0.0,12.8,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:44:25.488676Z,845.97,13.6V,,,77.206,148.51,257.85,34.61,102.2,0D,0.0,3.9897,3.9886,3.9914,2.8,760FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:44:44.811226Z,865.293,13.6V,,,77.206,148.52,257.85,34.61,102.2,0D,0.64,3.9897,3.9886,3.9914,2.8,760FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:45:04.905713Z,885.387,13.6V,,,77.606,148.52,257.85,34.61,102.2,0D,0.91,3.9898,3.9886,3.9914,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:45:27.836430Z,908.318,13.6V,,,77.606,148.52,257.85,34.61,102.2,0D,0.0,3.9898,3.9887,3.9914,2.7,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:45:56.122709Z,936.604,13.6V,,,77.606,148.53,257.85,34.61,102.2,0D,0.7,3.9898,3.9887,3.9914,2.7,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:46:15.948527Z,956.43,13.6V,,,77.606,148.53,257.85,34.61,102.2,0D,0.75,3.9898,3.9887,3.9915,2.8,760FB717,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:46:35.731434Z,976.213,13.6V,,,77.606,148.53,257.85,34.61,102.2,0D,0.0,3.9898,3.9888,3.9916,2.8,710FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:46:56.765976Z,997.248,13.6V,,,77.606,148.54,257.85,34.61,102.2,0D,0.88,,,,,,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:47:26.705521Z,1027.187,13.6V,,,77.606,148.54,257.85,34.61,102.2,0D,0.71,3.9899,3.9888,3.9916,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:47:46.680139Z,1047.162,13.6V,,,77.606,148.55,257.85,34.61,102.2,0D,0.72,3.9899,3.9888,3.9915,2.7,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:48:06.671008Z,1067.153,13.6V,,,77.606,148.55,257.85,34.61,102.2,0D,0.9,3.9899,3.9888,3.9916,2.8,730FB717,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:48:27.426100Z,1087.908,13.6V,,,77.606,148.55,257.85,34.61,102.2,0D,0.0,3.9899,3.9889,3.9915,2.6,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:48:57.055627Z,1117.537,13.6V,,,77.606,148.56,257.85,34.61,102.2,0D,0.71,3.99,3.9889,3.9916,2.7,760FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:49:17.260551Z,1137.742,13.6V,,,77.606,148.56,257.85,34.61,102.2,0D,0.72,3.99,3.9889,3.9918,2.9,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:49:36.608726Z,1157.09,13.6V,,,77.606,148.56,257.85,34.61,102.2,0D,0.0,3.99,3.9889,3.9917,2.8,730FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
2026-09-05T04:49:56.715879Z,1177.197,13.6V,,,77.606,148.57,257.85,34.61,102.2,0D,0.6,3.99,3.989,3.9917,2.7,710FB317,767675757675757575757676767675757575757575757675,,,,,,,000007,00017C,000051,71,,,,,,,,,,,,,,,,,,,,,,,C0C0C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1C1,,
