utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,obd_standard,run_time_s,dist_with_mil_km,warmups_since_clear,dist_since_clear_km,module_voltage,regen_field_raw,thermal_energy_raw,thermal_distance_raw,compressor_temp_raw,evse_current_raw,group_v1_raw,group_v2_raw,group_v3_raw,hv_temp_raw,field_4127_raw,field_4124_raw,coolant_1_raw,coolant_2_raw,pack_v,pack_a,field_2429_raw,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43,mil_on,dtc_count
2026-09-05T08:34:21.944993Z,228.021,13.6V,,,78.407,150.59,260.96,34.61,102.2,0D,0.78,4.0011,4.0,4.0027,2.7,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C3C4C3C4C4C3C4C4C4C4C4C3C3C3C3C4C3C3C4C4C3,,
2026-09-05T08:34:43.175957Z,249.252,13.6V,,,78.407,150.59,260.96,34.61,102.2,0D,0.76,4.0011,4.0,4.0027,2.7,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C3C4C3C4C4C3C4C4C4C4C4C3C3C3C3C4C3C3C4C4C3,,
2026-09-05T08:35:03.090884Z,269.167,13.6V,,,78.407,150.59,260.96,34.61,102.2,0D,0.0,4.0011,4.0,4.0028,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C3C3C3C4C3C3C4C4C3,,
2026-09-05T08:35:23.196538Z,289.273,13.6V,,,78.407,150.6,260.96,34.61,102.2,0D,0.9,4.0012,4.0,4.0028,2.8,760FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C3C3C3C4C3C3C4C4C3,,
2026-09-05T08:35:45.277531Z,311.354,13.6V,,,78.407,150.6,260.96,34.61,102.2,,0.85,4.0012,4.0001,4.0029,2.8,720FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C3C3C3C4C3C3C4C4C3,,
2026-09-05T08:36:13.918689Z,339.995,13.6V,,,78.407,150.61,261.58,34.61,102.2,0D,0.71,4.0012,4.0001,4.0029,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C3C3C3C4C3C3C4C4C3,,
2026-09-05T08:36:34.133485Z,360.21,13.6V,,,78.407,150.61,261.58,34.61,102.2,0D,0.74,4.0012,4.0001,4.0029,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C3C3C4C4C3C3C4C4C3,,
2026-09-05T08:36:53.926527Z,380.003,13.6V,,,78.407,150.61,261.58,34.61,102.2,0D,0.0,4.0012,4.0002,4.0029,2.7,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C3C3C4C4C3C3C4C4C3,,
2026-09-05T08:37:19.331824Z,405.408,13.6V,,,78.407,150.62,261.58,34.61,102.2,0D,0.8,4.0013,4.0001,4.0029,2.8,760FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C4C3C4C4C3C3C4C4C3,,
2026-09-05T08:37:42.198693Z,428.275,13.6V,,,78.407,150.62,261.58,34.61,102.2,0D,0.75,4.0013,4.0002,4.003,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C4C3C4C4C3C3C4C4C3,,
2026-09-05T08:38:02.023164Z,448.099,13.6V,,,78.407,150.62,261.58,34.61,102.2,0D,0.0,4.0013,4.0002,4.003,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C4C3C4C4C3C3C4C4C3,,
2026-09-05T08:38:22.039533Z,468.116,13.6V,,,78.407,150.63,261.58,34.61,102.2,0D,0.9,4.0013,4.0002,4.003,2.8,720FB317,,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C4C4C4C4C3C3C4C4C3,,
2026-09-05T08:38:52.277662Z,498.354,13.6V,,,78.407,150.63,261.58,34.61,102.2,0D,0.72,4.0013,4.0003,4.003,2.7,710FB717,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C4C4C4C4C3C3C4C4C3,,
2026-09-05T08:39:12.881853Z,518.958,13.6V,,,78.407,150.64,261.58,34.61,102.2,0D,0.71,4.0014,4.0002,4.003,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C4C4C4C4C3C3C4C4C3,,
2026-09-05T08:39:32.820692Z,538.897,13.6V,,,78.407,150.64,261.58,34.61,102.2,0D,0.89,4.0014,4.0003,4.0031,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C4C4C4C4C3C3C4C4C3,,
2026-09-05T08:39:58.638800Z,564.715,13.6V,,,78.407,150.64,261.58,34.61,102.2,0D,0.0,4.0014,4.0003,4.0031,2.8,720FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C4C4C4C4C3C3C4C4C4,,
2026-09-05T08:40:19.079874Z,585.156,13.6V,,,78.407,150.65,261.58,34.61,102.2,0D,0.78,4.0014,4.0003,4.003,2.7,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C4C4C4C4C3C3C4C4C4,,
2026-09-05T08:40:38.906949Z,604.983,13.6V,,,78.407,150.65,261.58,34.61,102.2,0D,0.89,4.0014,4.0004,4.0031,2.7,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C4C4C4C4C3C3C4C4C4,,
2026-09-05T08:40:58.705004Z,624.781,13.6V,,,78.407,150.65,261.58,34.61,102.2,0D,0.0,4.0014,4.0004,4.0031,2.7,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C3C4C4C4C4C4C3C4C4C4C4C3C3C4C4C4,,
2026-09-05T08:41:26.495227Z,652.571,13.6V,,,78.407,150.66,261.58,34.61,102.2,0D,0.76,4.0015,4.0004,4.0032,2.8,720FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C4C4C4C4C4C4C3C4C4C4C4C3C3C4C4C4,,
2026-09-05T08:41:46.247910Z,672.324,13.6V,,,78.407,150.66,261.58,34.61,102.2,0D,0.76,4.0015,4.0004,4.0032,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C4C4C4C4C4C4C3C4C4C4C4C3C3C4C4C4,,
2026-09-05T08:42:06.180118Z,692.256,13.6V,,,78.407,150.66,261.58,34.61,102.2,0D,0.0,4.0015,4.0004,4.0032,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C4C4C4C4C4C4C3C4C4C4C4C3C3C4C4C4,,
2026-09-05T08:42:26.075940Z,712.152,13.6V,,,78.407,150.67,261.58,34.61,102.2,0D,0.6,4.0015,4.0005,4.0032,2.7,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C4C4C4C4C4C4C3C4C4C4C4C3C3C4C4C4,,
2026-09-05T08:42:49.475495Z,735.552,13.6V,,,78.407,150.67,261.58,34.61,100.4,0D,0.83,4.0015,4.0004,4.0032,2.8,760FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C3C4C4C4C4C4C4C4C4C3C4C4C4C4C3C3C4C4C4,,
2026-09-05T08:43:15.772987Z,761.849,13.6V,,,78.407,150.68,261.58,34.61,100.4,0D,0.72,4.0016,4.0005,4.0032,2.7,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C3C3C4C4C4,,
2026-09-05T08:43:35.665603Z,781.742,13.6V,,,78.407,150.68,261.58,34.61,98.6,0D,0.78,4.0016,4.0005,4.0033,2.8,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C3C3C4C4C4,,
2026-09-05T08:43:55.503034Z,801.579,13.6V,,,78.407,150.68,261.58,34.61,98.6,0D,0.0,4.0016,4.0005,4.0033,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C3C3C4C4C4,,
2026-09-05T08:44:25.866633Z,831.943,13.6V,,,78.407,150.69,261.58,34.61,100.4,0D,0.72,4.0016,4.0006,4.0032,2.6,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C3C3C4C4C4,,
2026-09-05T08:44:45.594258Z,851.671,13.6V,,,78.407,150.69,261.58,34.61,100.4,0D,0.72,4.0017,4.0006,4.0033,2.7,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C3C4C4C4C4,,
2026-09-05T08:45:04.828618Z,870.905,13.6V,,,78.407,150.69,261.58,34.61,100.4,0D,0.0,4.0017,4.0006,4.0034,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C3C4C4C4C4,,
2026-09-05T08:45:27.948850Z,894.025,13.6V,,,78.407,150.7,261.58,34.61,100.4,0D,0.85,4.0017,4.0006,4.0034,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:45:56.629964Z,922.706,13.6V,,,78.407,150.7,261.58,34.61,100.4,0D,0.69,4.0017,4.0006,4.0034,2.8,730FB717,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:46:16.712505Z,942.789,13.6V,,,78.407,150.71,261.58,34.61,100.4,0D,0.74,4.0018,4.0007,4.0034,2.7,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:46:36.004859Z,962.081,13.6V,,,78.407,150.71,261.58,34.61,100.4,0D,0.91,4.0017,4.0006,4.0034,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:46:58.067232Z,984.143,13.6V,,,78.407,150.71,261.58,34.61,100.4,0D,0.0,4.0018,4.0007,4.0035,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:47:25.019486Z,1011.096,13.6V,,,78.407,150.72,261.58,34.61,100.4,0D,0.73,4.0018,4.0007,4.0035,2.8,780FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:47:44.366715Z,1030.443,13.6V,,,78.407,150.72,261.58,34.61,100.4,0D,0.78,4.0018,4.0007,4.0035,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:48:04.154382Z,1050.231,13.6V,,,78.407,150.72,261.58,34.61,98.6,0D,0.0,4.0018,4.0008,4.0034,2.6,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:48:30.089843Z,1076.166,13.6V,,,78.407,150.73,261.58,34.61,98.6,0D,0.79,4.0018,4.0008,4.0035,2.7,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:48:51.770576Z,1097.847,13.6V,,,78.407,150.73,261.58,34.61,98.6,0D,0.76,4.0019,4.0008,4.0036,2.8,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:49:11.062182Z,1117.138,13.6V,,,78.407,150.73,261.58,34.61,98.6,0D,0.0,4.0019,4.0008,4.0036,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:49:31.981790Z,1138.058,13.6V,,,78.407,150.74,261.58,34.61,98.6,0D,0.9,4.0019,4.0008,4.0036,2.8,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:50:01.488538Z,1167.565,13.6V,,,78.407,150.74,261.58,34.61,98.6,0D,0.71,4.0019,4.0008,4.0036,2.8,760FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:50:20.713069Z,1186.789,13.6V,,,78.407,150.75,261.58,34.61,96.8,0D,0.74,4.0019,4.0009,4.0036,2.7,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:50:40.520117Z,1206.596,13.6V,,,78.407,150.75,261.58,34.61,96.8,0D,0.92,4.002,4.0009,4.0036,2.7,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:51:03.007035Z,1229.083,13.6V,,,78.407,150.75,261.58,34.61,96.8,0D,0.0,4.002,4.0009,4.0036,2.7,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:51:28.890680Z,1254.967,13.6V,,,78.407,150.76,261.58,34.61,96.8,0D,0.74,4.002,4.0009,4.0037,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:51:48.071349Z,1274.148,13.6V,,,78.407,150.76,261.58,34.61,96.8,0D,0.8,4.002,4.001,4.0037,2.7,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:52:08.325394Z,1294.402,13.6V,,,78.407,150.76,261.58,34.61,96.8,0D,0.0,4.002,4.0009,4.0037,2.8,760FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:52:38.221822Z,1324.298,13.6V,,,78.407,150.77,261.58,34.61,96.8,0D,0.72,4.002,4.0009,4.0037,2.8,760FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:52:57.532486Z,1343.609,13.6V,,,78.407,150.77,261.58,34.61,96.8,0D,0.73,4.0021,4.001,4.0037,2.7,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C3C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:53:17.356741Z,1363.433,13.6V,,,78.407,150.77,261.58,34.61,96.8,0D,0.0,4.0021,4.001,4.0038,2.8,720FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:53:37.238607Z,1383.315,13.6V,,,78.407,150.78,261.58,34.61,96.8,0D,0.61,4.0021,4.001,4.0038,2.8,760FB717,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:54:08.311503Z,1414.388,13.6V,,,78.407,150.78,261.58,34.61,96.8,0D,0.71,4.0021,4.001,4.0038,2.8,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:54:27.562818Z,1433.639,13.6V,,,78.407,150.79,261.58,34.61,96.8,0D,0.72,4.0022,4.0011,4.0038,2.7,720FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:54:47.325144Z,1453.401,13.6V,,,78.407,150.79,261.58,34.61,96.8,0D,0.92,4.0022,4.0011,4.0038,2.7,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:55:07.324257Z,1473.4,13.6V,,,78.407,150.79,261.58,34.61,96.8,0D,0.61,4.0022,4.0011,4.0039,2.8,710FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:55:37.361390Z,1503.438,13.6V,,,78.407,150.8,261.58,34.61,96.8,0D,0.72,4.0022,4.0011,4.0038,2.7,730FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4,,
2026-09-05T08:55:57.178403Z,1523.255,13.6V,,,78.407,150.8,261.58,34.61,96.8,0D,0.72,4.0022,4.0011,4.0039,2.8,760FB317,757574747474747474747575757574747474747474747474,,,,,,,000007,000186,000053,73,,,,,,,,,,,,,,,,,,,,,,,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4,,
