utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,obd_standard,run_time_s,dist_with_mil_km,warmups_since_clear,dist_since_clear_km,module_voltage,regen_field_raw,thermal_energy_raw,thermal_distance_raw,compressor_temp_raw,evse_current_raw,group_v1_raw,group_v2_raw,group_v3_raw,hv_temp_raw,batt_temp_a_raw,batt_temp_b_raw,coolant_1_raw,coolant_2_raw,pack_v,pack_a,field_2429_raw,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43,mil_on,dtc_count
2026-09-04T09:15:34.846205Z,0.0,12.9V,,,89.955,171.49,298.24,0.0,102.2,00,,4.0936,4.093,4.0945,1.5,8A12B217,717170707170707071717272727271717071707070707170,,,,,,,000000,000000,000000,74,,,,,,,,,,,,,,,,,,,,,,,DBDCDCDCDCDCDCDCDCDCDCDCDCDDDCDCDCDCDCDCDCDCDCDCDDDC,,
2026-09-04T09:16:01.953230Z,27.107,12.9V,,,89.955,171.49,298.24,0.0,102.2,00,0.0,4.0936,4.093,4.0945,1.5,8A12B217,717170707170707071717272727271717071707070707170,,,,,,,000000,000000,000000,74,,,,,,,,,,,,,,,,,,,,,,,DBDCDCDCDCDCDCDCDCDCDCDCDCDDDCDCDCDCDCDCDCDCDCDCDDDC,,
2026-09-04T09:16:26.609554Z,51.764,12.9V,,,89.955,171.49,298.24,0.0,102.2,00,0.0,4.0936,4.0929,4.0945,1.6,A014B217,717170707170707071717272727271717071707070707170,,,,,,,000000,000000,000000,74,,,,,,,,,,,,,,,,,,,,,,,DBDCDCDCDCDCDCDCDCDCDCDCDCDDDCDCDCDCDCDCDCDCDCDCDDDC,,
2026-09-04T09:16:46.548766Z,71.703,12.9V,,,89.955,171.49,298.24,0.0,102.2,00,0.0,4.0936,4.0929,4.0945,1.6,A014B217,717170707170707071717272727271717071707070707170,,,,,,,000000,000000,000000,74,,,,,,,,,,,,,,,,,,,,,,,DBDCDCDCDCDCDCDCDCDCDCDCDCDDDCDCDCDCDCDCDCDCDCDCDDDC,,
2026-09-04T09:17:07.997174Z,93.151,12.9V,,,89.955,171.49,298.24,0.0,102.2,00,0.0,4.0936,4.0929,4.0945,1.6,8A12B217,717170707170707071717272727271717071707070707170,,,,,,,000000,000000,000000,74,,,,,,,,,,,,,,,,,,,,,,,DBDCDCDCDCDCDCDCDCDCDCDCDCDDDCDCDCDCDCDCDCDCDCDCDDDC,,
2026-09-04T09:17:37.094395Z,122.248,12.9V,,,89.955,171.49,298.24,0.0,102.2,00,0.0,4.0935,4.0929,4.0945,1.6,A014B217,717170707170707071717272727271717071707070707170,,,,,,,000000,000000,000000,74,,,,,,,,,,,,,,,,,,,,,,,DBDCDCDCDCDCDCDCDCDCDCDCDCDDDCDCDCDCDCDCDCDCDCDCDDDC,,
2026-09-04T09:17:56.959466Z,142.113,12.8V,,,89.955,171.49,298.24,0.0,102.2,00,0.0,4.0935,4.0929,4.0944,1.5,A014B217,717170707170707071717272727271717071707070707170,,,,,,,000000,000000,000000,74,,,,,,,,,,,,,,,,,,,,,,,DBDCDCDCDCDCDCDCDCDCDCDCDCDDDCDCDCDCDCDCDCDCDCDCDDDC,,
