utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,pack_v,pack_a,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43
2026-09-03T15:26:49.700425Z,96.457,13.9V,0,2197.6,89.653,172.89,301.35,0.0,96.8,00,-1.25,4.0892,4.0887,4.0909,2.2,392.74,2.1,0.82,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:26:59.091408Z,105.848,13.9V,0,2197.6,89.653,172.89,301.35,0.0,96.8,00,-1.25,4.0892,4.0887,4.0909,2.2,392.74,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:27:08.510036Z,115.266,13.9V,0,2197.6,89.653,172.88,301.35,0.0,98.6,00,-1.25,4.0892,4.0887,4.0908,2.1,392.25,2.1,0.82,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:27:18.509840Z,125.266,13.9V,0,2197.6,89.653,172.88,301.35,0.0,98.6,00,-1.24,4.0892,4.0888,4.0909,2.1,392.55,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:27:28.916278Z,135.672,13.9V,0,2197.6,89.653,172.88,301.35,0.0,98.6,00,-1.21,4.0892,4.0887,4.0908,2.1,392.4,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:27:38.700196Z,145.456,13.9V,0,2197.6,89.653,172.87,301.35,0.0,98.6,00,-1.22,4.0892,4.0886,4.0909,2.3,392.55,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:27:48.377635Z,155.134,13.9V,0,2197.6,89.653,172.87,301.35,0.0,98.6,00,-1.23,4.0892,4.0887,4.0908,2.1,392.4,2.1,0.82,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:27:57.903820Z,164.66,13.9V,0,2197.6,89.653,172.87,301.35,0.0,98.6,00,-1.22,4.0892,4.0887,4.0908,2.1,392.59,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:28:07.836169Z,174.592,13.9V,0,2197.6,89.653,172.86,301.35,0.0,98.6,00,-1.21,4.0892,4.0887,4.0908,2.1,392.55,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:28:17.877623Z,184.634,13.9V,0,2197.6,89.653,172.86,301.35,0.0,98.6,00,-1.21,4.0892,4.0887,4.0908,2.1,392.55,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:28:27.751039Z,194.507,13.9V,0,2197.6,89.653,172.86,301.35,0.0,98.6,00,-1.22,4.0892,4.0887,4.0908,2.1,392.74,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:28:36.973001Z,203.729,13.9V,0,2197.6,89.653,172.85,301.35,0.0,98.6,00,-1.24,4.0892,4.0886,4.0908,2.2,392.74,2.1,0.82,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:28:46.436096Z,213.192,13.9V,0,2197.6,89.653,172.85,301.35,0.0,98.6,00,-1.24,4.0892,4.0887,4.0908,2.1,392.4,2.1,0.82,13.0,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:28:55.575802Z,222.332,13.9V,0,2197.6,89.653,172.85,301.35,0.0,98.6,00,-1.25,4.0892,4.0886,4.0908,2.2,392.59,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:29:05.496624Z,232.253,13.9V,0,2197.6,89.653,172.84,301.35,0.0,98.6,00,-1.25,4.0892,4.0887,4.0908,2.1,392.55,2.1,0.82,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:29:15.392046Z,242.148,13.9V,0,2197.6,89.653,172.84,301.35,0.0,98.6,00,-1.25,4.0892,4.0887,4.0908,2.1,392.4,2.1,0.82,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:29:24.806602Z,251.563,13.9V,0,2197.6,89.653,172.84,301.35,0.0,98.6,00,-1.26,4.0891,4.0887,4.0908,2.1,392.55,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:29:34.186785Z,260.943,13.9V,0,2197.6,89.653,172.83,301.35,0.0,98.6,00,-1.26,4.0891,4.0887,4.0908,2.1,392.36,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:29:44.670624Z,271.427,13.9V,0,2197.6,89.653,172.83,301.35,0.0,98.6,00,-1.24,4.0891,4.0887,4.0908,2.1,392.59,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:29:54.645071Z,281.401,13.9V,0,2197.6,89.653,172.83,301.35,0.0,98.6,00,-1.22,4.0891,4.0886,4.0907,2.1,392.4,2.1,0.82,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:30:05.157855Z,291.914,13.9V,0,2197.6,89.653,172.82,301.35,0.0,98.6,00,-1.21,4.0891,4.0886,4.0908,2.2,392.93,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:30:13.895293Z,300.651,13.8V,0,2197.6,89.653,172.82,301.35,0.0,98.6,00,-1.23,4.0891,4.0886,4.0907,2.1,392.4,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:30:22.502465Z,309.259,13.9V,0,2197.6,89.653,172.82,301.35,0.0,98.6,00,-1.25,4.0891,4.0886,4.0908,2.2,392.74,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:30:30.449533Z,317.206,13.9V,0,2197.6,89.653,172.82,301.35,0.0,98.6,00,-0.64,4.0891,4.0887,4.0907,2.0,392.55,2.1,0.82,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:30:40.497348Z,327.253,13.9V,0,2197.6,89.653,172.81,301.35,0.0,98.6,00,-1.29,4.0891,4.0886,4.0907,2.1,392.74,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:30:50.691287Z,337.447,13.9V,0,2197.6,89.653,172.81,301.35,0.0,98.6,00,-1.28,4.0891,4.0886,4.0907,2.1,392.55,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:31:00.421167Z,347.177,13.9V,0,2197.6,89.653,172.81,301.35,0.0,98.6,00,-0.65,4.0891,4.0886,4.0907,2.1,392.4,2.1,0.82,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:31:10.752350Z,357.508,13.9V,0,2197.6,89.653,172.8,301.35,0.0,98.6,00,-1.27,4.0891,4.0886,4.0907,2.1,392.59,2.1,0.82,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:31:20.568279Z,367.324,13.9V,0,2197.6,89.653,172.8,301.35,0.0,98.6,00,-1.24,4.0891,4.0886,4.0907,2.1,392.59,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:31:30.386250Z,377.142,13.9V,0,2197.6,89.653,172.8,301.35,0.0,98.6,00,-1.2,4.0891,4.0886,4.0907,2.1,392.59,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:31:40.460213Z,387.216,13.9V,0,2197.6,89.653,172.79,301.35,0.0,98.6,00,-1.2,4.0891,4.0886,4.0907,2.1,392.44,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:31:49.874565Z,396.631,13.9V,0,2197.6,89.653,172.79,301.35,0.0,98.6,00,-1.22,4.089,4.0885,4.0907,2.2,392.74,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:31:59.589912Z,406.346,13.9V,0,2197.6,89.653,172.79,301.35,0.0,98.6,00,-1.22,4.089,4.0885,4.0907,2.2,392.4,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:32:10.030807Z,416.787,13.9V,0,2197.6,89.653,172.78,301.35,0.0,98.6,00,-1.21,4.089,4.0885,4.0907,2.2,392.59,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:32:20.193046Z,426.949,13.9V,0,2197.6,89.653,172.78,301.35,0.0,98.6,00,-1.21,4.089,4.0885,4.0907,2.2,392.59,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:32:29.260795Z,436.017,13.9V,0,2197.6,89.653,172.78,301.35,0.0,98.6,00,-1.22,4.089,4.0885,4.0907,2.2,392.25,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:32:38.836745Z,445.593,13.9V,0,2197.6,89.653,172.77,301.35,0.0,98.6,00,-1.23,4.089,4.0885,4.0906,2.1,392.59,2.1,0.82,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:32:48.876762Z,455.633,13.9V,0,2197.6,89.653,172.77,301.35,0.0,98.6,00,-1.22,4.089,4.0885,4.0907,2.2,392.55,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:32:58.443160Z,465.199,13.9V,0,2197.6,89.653,172.77,301.35,0.0,98.6,00,-1.22,4.089,4.0885,4.0907,2.2,392.55,1.8,0.71,13.0,0,0,0,0,0,-1.06,0.0,0.0,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDE
2026-09-03T15:33:07.819451Z,474.576,13.9V,0,2197.6,89.653,172.76,301.35,0.0,98.6,00,-1.25,4.089,4.0886,4.0907,2.1,392.4,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDD
2026-09-03T15:33:17.440855Z,484.197,13.9V,0,2197.6,89.653,172.76,301.35,0.0,98.6,00,-1.26,4.089,4.0885,4.0907,2.2,392.55,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDD
2026-09-03T15:33:27.962788Z,494.719,13.9V,0,2197.6,89.653,172.76,301.35,0.0,98.6,00,-1.23,4.089,4.0885,4.0906,2.1,392.74,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDD
2026-09-03T15:33:38.268167Z,505.024,13.9V,0,2197.6,89.653,172.75,301.35,0.0,98.6,00,-1.21,4.089,4.0885,4.0906,2.1,392.55,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDD
2026-09-03T15:33:47.997918Z,514.754,13.9V,0,2197.6,89.653,172.75,301.35,0.0,98.6,00,-1.22,4.089,4.0885,4.0906,2.1,392.59,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDD
2026-09-03T15:33:58.398425Z,525.155,13.9V,0,2197.6,89.653,172.75,301.35,0.0,96.8,00,-1.2,4.089,4.0884,4.0906,2.2,392.59,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDFDD
2026-09-03T15:34:08.958999Z,535.715,13.9V,0,2197.6,89.653,172.74,301.35,0.0,98.6,00,-1.4,4.089,4.0885,4.0906,2.1,392.59,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDD
2026-09-03T15:34:18.854240Z,545.61,13.9V,0,2197.6,89.653,172.74,301.35,0.0,96.8,00,-1.41,4.089,4.0884,4.0906,2.2,392.59,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDEDD
2026-09-03T15:34:29.390471Z,556.147,13.9V,0,2197.6,89.653,172.74,301.35,0.0,98.6,00,-0.7,4.089,4.0884,4.0906,2.2,392.55,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDDDEDEDEDEDEDEDEDDDEDEDEDEDEDEDEDD
2026-09-03T15:34:38.842934Z,565.599,13.9V,0,2197.6,89.653,172.73,301.35,0.0,96.8,00,-1.42,4.0889,4.0884,4.0905,2.1,392.21,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDEDEDEDEDEDEDEDDDEDEDEDEDEDEDEDDDEDEDEDEDEDEDEDD
2026-09-03T15:34:48.917856Z,575.674,13.9V,0,2197.6,89.653,172.73,301.35,0.0,96.8,00,-1.43,4.089,4.0885,4.0906,2.1,392.4,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDDDEDEDEDEDEDEDEDDDEDEDEDEDEDEDEDD
2026-09-03T15:34:59.249152Z,586.005,13.9V,0,2197.6,89.653,172.73,301.35,0.0,96.8,00,-0.72,4.0889,4.0884,4.0905,2.1,392.44,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDDDEDEDEDEDEDEDEDDDEDEDEDEDEDEDEDD
2026-09-03T15:35:09.919809Z,596.676,13.9V,0,2197.6,89.653,172.72,301.35,0.0,96.8,00,-1.41,4.0889,4.0884,4.0906,2.2,392.55,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDEDEDEDEDEDDDEDEDEDEDEDEDEDDDEDEDEDEDEDEDEDD
2026-09-03T15:35:18.921966Z,605.678,13.9V,0,2197.6,89.653,172.72,301.35,0.0,96.8,00,-1.45,4.0889,4.0884,4.0906,2.2,392.55,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDEDEDEDEDEDEDEDDDEDEDEDEDDDEDEDDDEDEDEDEDEDEDEDD
2026-09-03T15:35:27.449131Z,614.205,13.9V,0,2197.6,89.653,172.72,301.35,0.0,98.6,00,-1.24,4.0889,4.0884,4.0906,2.2,392.36,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDDDEDEDEDEDDDEDEDEDEDDDEDEDDDEDEDEDEDEDEDEDD
2026-09-03T15:35:37.527033Z,624.283,13.9V,0,2197.6,89.653,172.71,301.35,0.0,98.6,00,-1.23,4.0889,4.0884,4.0906,2.2,392.4,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDDDEDEDEDEDDDEDEDEDEDDDEDEDDDEDEDEDEDEDEDEDD
2026-09-03T15:35:47.650343Z,634.406,13.9V,0,2197.6,89.653,172.71,301.35,0.0,98.6,00,-1.23,4.0889,4.0884,4.0906,2.2,392.59,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDDDEDEDEDEDDDEDDDEDEDDDEDEDDDEDEDEDEDEDEDEDD
2026-09-03T15:35:55.935617Z,642.692,13.9V,0,2197.6,89.653,172.71,301.35,0.0,98.6,00,-1.27,4.0889,4.0884,4.0905,2.1,392.59,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDEDEDDDEDEDEDEDDDEDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:36:05.726865Z,652.483,13.9V,0,2197.6,89.653,172.7,301.35,0.0,98.6,00,-1.29,4.0889,4.0884,4.0905,2.1,392.7,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDEDDDEDEDEDEDDDEDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:36:16.105373Z,662.862,13.9V,0,2197.6,89.653,172.7,301.35,0.0,98.6,00,-1.26,4.0889,4.0884,4.0905,2.1,392.4,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDDDDDEDEDEDEDDDEDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:36:26.211527Z,672.968,13.9V,0,2197.6,89.653,172.7,301.35,0.0,98.6,00,-1.23,4.0889,4.0883,4.0905,2.2,392.4,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDEDDDDDEDEDEDEDDDEDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:36:35.921596Z,682.678,13.9V,0,2197.6,89.653,172.69,301.35,0.0,98.6,00,-1.23,4.0889,4.0883,4.0905,2.2,392.55,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDDDDDEDEDEDEDDDEDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:36:45.410242Z,692.166,13.9V,0,2197.6,89.653,172.69,301.35,0.0,98.6,00,-1.25,4.0889,4.0883,4.0905,2.2,392.4,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDDDDDEDEDEDEDDDEDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:36:54.564270Z,701.32,13.9V,0,2197.6,89.653,172.69,301.35,0.0,98.6,00,-1.23,4.0888,4.0884,4.0905,2.1,392.21,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDDDDDEDEDEDDDDDEDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:37:04.873983Z,711.63,13.9V,0,2197.6,89.653,172.69,301.35,0.0,96.8,00,-0.61,4.0889,4.0883,4.0905,2.2,392.55,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDDDDDEDEDEDDDDDEDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:37:16.051704Z,722.808,13.9V,0,2197.6,89.653,172.68,301.35,0.0,96.8,00,-1.2,4.0888,4.0884,4.0905,2.1,392.36,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDDDDDEDEDEDDDDDEDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:37:26.174128Z,732.93,13.9V,0,2197.6,89.653,172.68,301.35,0.0,98.6,00,-1.2,4.0888,4.0883,4.0905,2.2,392.4,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDDDDDEDEDEDDDDDEDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:37:37.081558Z,743.838,13.9V,0,2197.6,89.653,172.68,301.35,0.0,98.6,00,-0.7,4.0888,4.0883,4.0905,2.2,392.55,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDEDDDDDEDEDDDDDDDEDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:37:47.081900Z,753.838,13.9V,0,2197.6,89.653,172.67,301.35,0.0,98.6,00,-1.37,4.0888,4.0883,4.0905,2.2,392.55,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDEDEDDDDDDDDDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
