utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,obd_standard,run_time_s,dist_with_mil_km,warmups_since_clear,dist_since_clear_km,module_voltage,regen_field_raw,thermal_energy_raw,thermal_distance_raw,compressor_temp_raw,evse_current_raw,group_v1_raw,group_v2_raw,group_v3_raw,hv_temp_raw,batt_temp_a_raw,batt_temp_b_raw,coolant_1_raw,coolant_2_raw,pack_v,pack_a,nominal_pack_v,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43,mil_on,dtc_count
2026-09-04T01:11:46.297349Z,467.892,12.9V,0,2266.9,72.944,138.95,242.94,43.0,102.2,00,-4.5,3.9459,3.9447,3.9487,4.0,730FB717,777877777777777777777777777777777777777777777777,5.0,3279.0,0.0,10.0,139.0,12.661,00002E,00024E,00007E,6B,0064,09D1,139A,1396,64,00F2,01A2,03FC,01C7,378.55,10.2,352.09,3.86,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B6B6B5B6B5B5B5B6B6B6B7B6B6B6B7B7B6B6B7B7B6,0,0
2026-09-04T01:11:54.435002Z,476.03,12.9V,0,2266.9,72.944,138.94,242.94,43.0,102.2,00,-4.4,3.9459,3.9446,3.9485,3.9,730FB317,777877777777777777777777777877777777777777777777,5.0,3287.0,0.0,10.0,139.0,12.661,00002E,000258,000080,6B,0064,09D1,1396,1391,64,00F2,01A2,03FC,01C7,379.07,10.5,352.09,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B6B6B5B6B5B5B5B6B6B6B7B6B6B6B7B7B6B6B7B7B6,0,0
2026-09-04T01:12:01.472674Z,483.067,12.9V,0,2266.9,72.944,138.93,242.94,43.0,102.2,00,-4.43,3.9459,3.9447,3.9486,3.9,710FB317,777877777777777777777777777877777777777777777777,5.0,3294.0,0.0,10.0,139.0,12.661,00002E,000258,000080,6B,0064,09D1,139A,139A,64,00F2,01A2,03FC,01C7,378.89,10.2,352.09,3.86,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B6B6B5B6B5B5B5B6B6B6B7B6B6B6B6B7B6B6B6B7B6,0,0
2026-09-04T01:12:09.105664Z,490.7,12.9V,0,2266.9,72.944,138.92,242.94,43.0,102.2,00,-4.38,3.9458,3.9446,3.9486,4.0,720FB317,777877777777777777777777777877777777777777777777,5.0,3302.0,0.0,10.0,139.0,12.667,00002E,000258,000080,6B,0064,09D1,139A,1396,64,00F2,01A2,03FC,01C7,378.85,10.2,352.09,3.86,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B6B6B5B6B5B5B5B6B6B6B7B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:12:16.672367Z,498.267,12.9V,0,2266.9,72.944,138.92,242.94,43.0,102.2,00,-3.72,3.9458,3.9446,3.9485,3.9,760FB317,777877777777777777777777777877777777777777777777,5.0,3309.0,0.0,10.0,139.0,12.667,00002E,000258,000080,6B,0064,09D1,139A,1396,64,00F2,01A2,03FC,01C7,379.07,9.6,352.09,3.64,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B6B6B5B5B5B5B5B6B6B6B7B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:12:23.833727Z,505.429,12.9V,0,2266.9,72.944,138.91,242.94,43.0,102.2,00,-4.36,3.9457,3.9445,3.9484,3.9,730FB717,777877777777777777777777777877777777777777777777,5.0,3315.0,0.0,10.0,139.0,12.674,00002E,000258,000080,6B,0064,09D1,1396,1396,64,00F2,01A2,03FC,01C7,378.89,10.2,352.09,3.86,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B5B6B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:12:30.199753Z,511.795,12.9V,0,2266.9,72.944,138.9,242.94,43.0,102.2,00,-4.39,3.9457,3.9445,3.9484,3.9,780FB317,777877777777777777777777777877777777777777777777,5.0,3322.0,0.0,10.0,139.0,12.661,00002E,000258,000080,6B,0064,09D1,1396,1396,64,00F2,01A2,03FC,01C7,378.85,10.2,352.09,3.86,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B5B6B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:12:37.040795Z,518.636,12.9V,0,2266.9,72.944,138.89,242.94,43.0,102.2,00,-4.35,3.9457,3.9445,3.9485,4.0,760FB717,777877777777777777777777777877777777777777777777,5.0,3330.0,0.0,10.0,139.0,12.661,00002E,000258,000080,6B,0064,09D1,1396,1391,64,00F2,01A2,03FC,01C7,378.85,9.9,352.09,3.75,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B5B6B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:12:44.835219Z,526.43,12.9V,0,2266.9,72.944,138.88,242.94,43.0,102.2,00,-4.3,3.9457,3.9445,3.9484,3.9,710FB317,777877777777777777777777777877777777777777777777,5.0,3337.0,0.0,10.0,139.0,12.655,00002E,000258,000080,6B,0064,09D1,1396,139A,64,00F2,01A2,03FC,01C7,378.89,10.5,352.09,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B5B6B5B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:12:51.507304Z,533.102,12.9V,0,2266.9,72.944,138.87,242.94,43.0,102.2,00,-4.42,3.9457,3.9445,3.9484,3.9,760FB317,777877777777777777777777777877777777777777777777,5.0,3343.0,0.0,10.0,139.0,12.661,00002E,000258,000080,6B,0064,09D1,1396,1396,64,00F2,01A2,03FC,01C7,379.04,9.9,352.09,3.75,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B5B5B5B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:12:57.714787Z,539.31,12.9V,0,2266.9,72.944,138.87,242.94,43.0,102.2,00,-3.84,3.9456,3.9445,3.9483,3.8,710FB317,777877777777777777777777777877777777777777777777,5.0,3350.0,0.0,10.0,139.0,12.68,00002E,000258,000080,6B,0064,09D1,1391,1391,64,00F2,01A2,03FC,01C7,378.89,10.2,352.09,3.86,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B5B5B5B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:13:04.464299Z,546.059,12.9V,0,2266.9,72.944,138.86,242.94,43.0,102.2,00,-3.9,3.9456,3.9444,3.9482,3.8,720FB317,777877777777777777777777777877777777777777777777,5.0,3356.0,0.0,10.0,139.0,12.667,00002E,000258,000080,6B,0064,09D1,1396,1396,64,00F2,01A2,03FC,01C7,378.85,9.9,352.09,3.75,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B5B5B5B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:13:11.119372Z,552.714,12.9V,0,2266.9,72.944,138.85,242.94,43.0,102.2,00,-4.63,3.9455,3.9444,3.9482,3.8,730FB317,777877777777777777777777777877777777777777777777,5.0,3364.0,0.0,10.0,139.0,12.655,00002E,000258,000080,6B,0064,09D1,1396,1396,64,00F2,01A2,03FC,01C7,378.7,10.5,352.09,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.00637,B6B5B5B5B5B5B5B5B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:13:18.865634Z,560.461,12.9V,0,2266.9,72.944,138.84,242.94,43.0,102.2,00,-4.58,3.9455,3.9444,3.9482,3.8,720FB317,777877777777777777777778777877777777777777777777,5.0,3373.0,0.0,10.0,139.0,12.674,00002E,000258,000080,6B,0064,09D1,1396,1396,64,00F2,01A2,03FC,01C7,379.07,10.5,352.09,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B5B5B5B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:13:27.755635Z,569.351,12.9V,0,2266.9,72.944,138.83,242.94,43.0,102.2,00,-4.38,3.9455,3.9444,3.9483,3.9,720FB317,777877777777777777777778777877777777777777777777,5.0,3381.0,0.0,10.0,139.0,12.674,00002E,000258,000080,6B,0064,09D1,1396,1396,64,00F2,01A2,03FC,01C7,379.04,9.9,352.09,3.75,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B5B5B5B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:13:35.628079Z,577.223,12.9V,0,2266.9,72.944,138.82,242.94,43.0,102.2,00,-4.3,3.9455,3.9442,3.9481,3.9,730FB317,777877777777777777777878777877777777777777777777,5.0,3388.0,0.0,10.0,139.0,12.661,00002E,000258,000080,6B,0064,09D7,1396,1396,64,00F2,01A2,03FC,01C6,378.7,9.9,352.09,3.75,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B5B5B5B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:13:42.545701Z,584.141,12.9V,0,2266.9,72.944,138.81,242.94,43.0,100.4,00,-4.37,3.9455,3.9443,3.9482,3.9,720FB317,777877777777777777777878777877777777777777777777,5.0,3394.0,0.0,10.0,139.0,12.674,00002E,000262,000082,6B,0064,09D7,1396,1396,64,00F2,01A2,03F7,01C4,378.73,9.9,352.09,3.75,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B5B5B5B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:13:49.165915Z,590.761,12.9V,0,2266.9,72.944,138.81,242.94,43.0,100.4,00,-3.75,3.9455,3.9443,3.9482,3.9,710FB317,777877777777777777777878777877777777777777777777,5.0,3401.0,0.0,10.0,139.0,12.661,00002E,000262,000082,6B,0064,09D7,1396,1396,64,00F2,01A2,03F7,01C5,378.89,10.2,352.09,3.86,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B5B5B5B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:13:56.461258Z,598.056,12.9V,0,2266.9,72.944,138.8,242.94,43.0,100.4,00,-4.29,3.9454,3.9442,3.9481,3.9,760FB317,777877777777777777777878777877777777777777777777,5.0,3409.0,0.0,10.0,139.0,12.674,00002E,000262,000082,6B,0064,09D7,139A,139A,64,00F2,01A2,03F7,01C6,378.85,9.6,352.09,3.64,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B5B5B5B5B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:14:03.806489Z,605.401,12.9V,0,2266.9,72.944,138.79,242.94,43.0,100.4,00,-4.25,3.9454,3.9442,3.9482,4.0,760FB317,777877777777777777777878777877777777777777777777,5.0,3415.0,0.0,10.0,139.0,12.674,00002E,000262,000082,6B,0064,09DC,1391,1391,64,00F2,01A2,03F7,01C6,378.55,9.9,352.09,3.75,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B6B5B5B5B5B5B5B5B5B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:14:10.042439Z,611.637,12.9V,0,2266.9,72.944,138.78,242.94,43.0,100.4,00,-4.28,3.9454,3.9442,3.9481,3.9,760FB317,777877777777777777777878777877777777777777777777,5.0,3422.0,0.0,10.0,139.0,12.674,00002E,000262,000082,6B,0064,09DC,1396,1396,64,00F2,01A2,03F7,01C4,379.07,10.2,352.09,3.87,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B5B5B5B5B5B5B5B5B5B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B7B6,0,0
2026-09-04T01:14:16.877607Z,618.472,12.9V,0,2266.9,72.944,138.78,242.94,43.0,100.4,00,-3.72,3.9453,3.9441,3.948,3.9,780FB317,777877777777777777777878777877777777777777777777,5.0,3430.0,0.0,10.0,139.0,12.655,00002E,000262,000082,6B,0064,09DC,1391,1396,64,00F2,01A2,03F7,01C1,378.89,9.9,352.09,3.75,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B5B5B5B5B5B5B5B5B5B5B5B5B5B5B6B6B6B6B6B6B6B6B6B6B7B6,0,0
