utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,obd_standard,run_time_s,dist_with_mil_km,warmups_since_clear,dist_since_clear_km,module_voltage,regen_field_raw,thermal_energy_raw,thermal_distance_raw,compressor_temp_raw,evse_current_raw,group_v1_raw,group_v2_raw,group_v3_raw,hv_temp_raw,batt_temp_a_raw,batt_temp_b_raw,coolant_1_raw,coolant_2_raw,pack_v,pack_a,nominal_pack_v,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43,mil_on,dtc_count
2026-09-04T01:54:13.387653Z,69.99,13.8V,0,2274.5,70.443,133.45,233.62,47.72,95.0,00,-1.98,3.9274,3.9262,3.9299,3.7,730FB317,767776767676767676767777777776767676767676767676,5.0,5825.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,76,0064,058F,1396,1391,46,00EA,01A2,03FC,0301,377.15,3.9,352.09,1.47,13.1,0,0,0,0,0,-72.42,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:54:20.665056Z,77.268,13.8V,0,2274.5,70.443,133.45,233.62,47.72,95.0,00,-1.97,3.9274,3.9263,3.9299,3.6,730FB317,767776767676767676767777777776767676767676767676,5.0,5832.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,76,0064,058F,1396,1396,46,00EA,01A2,03F7,0301,376.99,3.6,352.09,1.36,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:54:26.841562Z,83.444,13.8V,0,2274.5,70.443,133.45,233.62,47.72,95.0,00,-1.99,3.9275,3.9263,3.93,3.7,730FB317,767776767676767676767777777776767676767676767676,5.0,5838.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,76,0064,058F,1396,1396,46,00EA,01A2,03F7,0301,377.18,3.6,352.09,1.36,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:54:33.215534Z,89.818,13.8V,0,2274.5,70.443,133.45,233.62,47.72,95.0,00,-1.34,3.9275,3.9264,3.93,3.6,730FB317,767776767676767676767777777776767676767676767676,5.0,5845.0,0.0,10.0,147.0,13.563,00004D,00033E,0000B1,77,0064,058F,1391,1391,46,00EA,01A2,03F7,0301,377.18,3.3,352.09,1.24,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:54:39.770362Z,96.373,13.9V,0,2274.5,70.443,133.44,233.62,47.72,95.0,00,-2.01,3.9276,3.9264,3.9301,3.7,730FB317,767776767676767676767777777776767676767676767676,5.0,5851.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,77,0064,058F,1391,1396,46,00EA,01A2,03F7,0301,377.18,3.0,352.09,1.13,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:54:45.982641Z,102.585,13.8V,0,2274.5,70.443,133.44,233.62,47.72,95.0,00,-1.8,3.9276,3.9264,3.9301,3.7,730FB317,767776767676767676767777777776767676767676767676,5.0,5858.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,77,0064,058F,1396,1396,46,00EA,01A2,03F2,0301,376.99,3.3,352.09,1.24,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:54:52.837752Z,109.44,13.9V,0,2274.5,70.443,133.44,233.62,47.72,95.0,00,-1.2,3.9276,3.9265,3.9301,3.6,730FB317,767776767676767676767777777776767676767676767676,5.0,5864.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,77,0064,058F,1391,1396,46,00EA,01A2,03F2,0301,376.84,3.0,352.09,1.13,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:54:58.877858Z,115.481,13.9V,0,2274.5,70.443,133.44,233.62,47.72,95.0,00,-1.21,3.9276,3.9265,3.9301,3.6,730FB317,767776767676767676767777777776767676767676767676,5.0,5871.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,77,0064,058F,1391,1391,46,00EA,01A2,03F2,0301,377.18,3.0,352.09,1.13,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:55:05.571554Z,122.174,13.9V,0,2274.5,70.443,133.43,233.62,47.72,95.0,00,-1.82,3.9277,3.9265,3.9301,3.6,730FB317,767776767676767676767777777776767676767676767676,5.0,5877.0,0.0,10.0,147.0,13.569,00004D,00033E,0000B1,77,0064,058F,1391,1391,46,00EA,01A2,03ED,0301,377.18,1.8,352.09,0.68,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:55:12.187690Z,128.79,13.9V,0,2274.5,70.443,133.43,233.62,47.72,95.0,00,-1.22,3.928,3.9269,3.9305,3.6,730FB317,767776767676767676767777777776767676767676767676,5.0,5884.0,0.0,10.0,147.0,13.576,00004D,00033E,0000B1,77,0064,058F,1391,1391,46,00EA,01A2,03ED,0301,376.99,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:55:18.886046Z,135.489,13.9V,0,2274.5,70.443,133.44,233.62,47.72,95.0,00,-0.62,3.9281,3.9269,3.9305,3.6,730FB317,767676767676767676767777777776767676767676767676,5.0,5891.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,77,0064,058F,1391,1391,46,00EA,01A2,03ED,0301,376.99,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:55:25.352856Z,141.956,13.8V,0,2274.5,70.443,133.44,233.62,47.72,95.0,00,-0.62,3.9281,3.927,3.9305,3.5,730FB317,767676767676767676767777767776767676767676767676,5.0,5898.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,77,0064,058F,1396,1396,46,00EA,01A2,03E8,0301,376.84,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:55:33.114495Z,149.717,13.8V,0,2274.5,70.443,133.45,233.62,47.72,95.0,00,0.0,3.9282,3.927,3.9306,3.6,730FB317,767676767676767676767777767776767676767676767676,5.0,5905.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,76,0064,058F,1396,1391,46,00EA,01A2,03E8,0301,377.33,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:55:39.508289Z,156.111,13.8V,0,2274.5,70.443,133.45,233.62,47.72,95.0,00,0.6,3.9282,3.927,3.9307,3.7,730FB317,767676767676767676767777767776767676767676767676,5.0,5911.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,76,0064,058F,1391,1391,46,00EA,01A2,03E8,0301,377.18,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:55:46.446964Z,163.05,13.8V,0,2274.5,70.443,133.45,233.62,47.72,95.0,00,0.67,3.9282,3.9271,3.9307,3.6,730FB317,767676767676767676767777767776767676767676767676,5.0,5918.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,76,0064,058F,1396,1391,46,00EA,01A2,03E8,0301,376.99,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:55:52.633955Z,169.237,13.8V,0,2274.5,70.443,133.45,233.62,47.72,95.0,00,0.6,3.9283,3.9271,3.9307,3.6,730FB317,767676767676767676767777767776767676767676767676,5.0,5924.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,76,0064,058F,1391,1391,46,00EA,01A2,03E8,0301,376.99,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:55:58.801515Z,175.404,13.8V,0,2274.5,70.443,133.45,233.62,47.72,95.0,00,0.6,3.9283,3.9272,3.9307,3.5,730FB317,767676767676767676767777767776767676767676767676,5.0,5931.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,76,0064,058F,1396,1391,46,00EA,01A2,03E3,0301,377.48,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:56:05.535408Z,182.138,13.8V,0,2274.5,70.443,133.45,233.62,47.72,95.0,00,1.2,3.9283,3.9272,3.9307,3.5,730FB317,767676767676767676767777767776767676767676767676,5.0,5937.0,0.0,10.0,147.0,13.569,00004D,00033E,0000B1,76,0064,058F,1391,1391,46,00EA,01A2,03E3,0301,377.33,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:56:11.930757Z,188.533,13.8V,0,2274.5,70.443,133.44,233.62,47.72,95.0,00,0.6,3.9283,3.9272,3.9307,3.5,730FB317,767676767676767676767777767776767676767676767676,5.0,5943.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,76,0064,058F,1396,1396,46,00EA,01A2,03E3,0301,377.36,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:56:18.240349Z,194.843,13.8V,0,2274.5,70.443,133.44,233.62,47.72,95.0,00,0.0,3.9283,3.9272,3.9308,3.6,730FB317,767676767676767676767677767676767676767676767676,5.0,5951.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,75,0064,058F,1391,1391,46,00EA,01A2,03E3,0301,377.18,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:56:25.659200Z,202.262,13.8V,0,2274.5,70.443,133.44,233.62,47.72,96.8,00,-0.69,3.9284,3.9273,3.9308,3.5,730FB317,767676767676767676767676767676767676767676767676,5.0,5957.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,75,0064,058F,1391,1391,46,00EA,01A2,03E3,0301,377.18,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:56:31.934232Z,208.537,13.8V,0,2274.5,70.443,133.44,233.0,47.72,96.8,00,-0.61,3.9284,3.9272,3.9308,3.6,730FB317,767676767676767676767676767676767676767676767676,5.0,5964.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,75,0064,058F,1391,1391,46,00EA,01A2,03E3,0301,377.18,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:56:38.906794Z,215.51,13.8V,0,2274.5,70.443,133.44,233.0,47.72,96.8,00,-0.61,3.9284,3.9273,3.9308,3.5,730FB317,767676767676767676767676767676767676767676767676,5.0,5970.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,75,0064,058F,1391,1396,46,00EA,01A2,03DE,0301,377.15,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:56:44.945469Z,221.548,13.8V,0,2274.5,70.443,133.44,233.0,47.72,96.8,00,-0.62,3.9284,3.9273,3.9309,3.6,730FB317,767676767676767676767676767676767676767676767676,5.0,5978.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,75,0064,058F,1396,1396,46,00EA,01A2,03DE,0301,377.03,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:56:52.870785Z,229.474,13.8V,0,2274.5,70.443,133.44,233.0,47.72,96.8,00,-0.67,3.9284,3.9273,3.9308,3.5,730FB317,767676767676767676767676767676767676767676767676,5.0,5985.0,0.0,10.0,147.0,13.569,00004D,00033E,0000B1,75,0064,058F,1396,1391,46,00EA,01A2,03DE,0301,377.15,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:56:59.627749Z,236.23,13.8V,0,2274.5,70.443,133.43,233.0,47.72,96.8,00,-1.33,3.9284,3.9273,3.9309,3.6,730FB317,767676767676767676767676767676767676767676767676,5.0,5991.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,74,0064,058F,1391,1391,46,00EA,01A2,03DE,0301,376.99,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:57:06.245746Z,242.848,13.8V,0,2274.5,70.443,133.43,233.0,47.72,96.8,00,-0.66,3.9285,3.9274,3.9309,3.5,720FB317,767676767676767676767676767676767676767676767676,5.0,5998.0,0.0,10.0,147.0,13.563,00004D,00033E,0000B1,74,0064,058B,1396,1391,46,00EA,01A2,03DE,0301,377.15,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:57:12.358656Z,248.961,13.8V,0,2274.5,70.443,133.43,233.0,47.72,96.8,00,-0.67,3.9285,3.9273,3.9309,3.6,730FB317,767676767676767676767676767676767676767676767676,5.0,6005.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,74,0064,058B,1396,1396,46,00EA,01A2,03D9,0301,377.15,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:57:19.824412Z,256.427,13.8V,0,2274.5,70.443,133.43,233.0,47.72,96.8,00,-0.66,3.9285,3.9274,3.9309,3.5,730FB317,767676767676767676767676767676767676767676767676,5.0,6012.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,74,0064,058B,139A,1396,46,00EA,01A2,03D9,0301,377.33,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:57:26.418964Z,263.022,13.8V,0,2274.5,70.443,133.43,233.0,47.72,96.8,00,-0.66,3.9285,3.9274,3.9309,3.5,730FB317,767676767676767676767676767676767676767676757676,5.0,6019.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,74,0064,058B,1396,1396,46,00EA,01A2,03D9,0301,377.51,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:57:33.699046Z,270.302,13.8V,0,2274.5,69.943,133.43,233.0,47.72,96.8,00,-0.66,3.9285,3.9274,3.9309,3.5,730FB317,767676767676767676767676767676767676767675757676,5.0,6026.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,74,0064,058B,138C,1391,46,00EA,01A2,03D9,0301,377.18,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:57:40.736800Z,277.339,13.8V,0,2274.5,69.943,133.43,233.0,47.72,96.8,00,-0.65,3.9285,3.9274,3.931,3.6,730FB317,767676767676767676767676767676767576767675757676,5.0,6033.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,74,0064,058B,1396,1396,46,00EA,01A2,03D9,0301,377.33,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:57:47.962028Z,284.565,13.9V,0,2274.5,69.943,133.43,233.0,47.72,96.8,00,-0.65,3.9285,3.9274,3.931,3.6,730FB317,767676767676767676767676767676767576767675757676,5.0,6040.0,0.0,10.0,147.0,13.563,00004D,00033E,0000B1,73,0064,0586,1391,1391,46,00EA,01A2,03D9,0301,377.18,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:57:54.625628Z,291.228,13.8V,0,2274.5,69.943,133.42,233.0,47.72,96.8,00,-0.65,3.9285,3.9274,3.931,3.6,730FB317,767676767676767676767676767676767576767675757676,5.0,6046.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,73,0064,0586,1396,1396,46,00EA,01A2,03D9,0301,377.18,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:58:01.225233Z,297.828,13.8V,0,2274.5,69.943,133.42,233.0,47.72,96.8,00,-0.65,3.9285,3.9274,3.931,3.6,730FB317,767676767676767676767676767676767576767675757676,5.0,6054.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,73,0064,0586,1396,1396,46,00EA,01A2,03D4,0301,377.33,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:58:08.803863Z,305.407,13.8V,0,2274.5,69.943,133.42,233.0,47.72,96.8,00,-0.64,3.9285,3.9274,3.931,3.6,730FB317,767676767676767676767676767676767576767675757676,5.0,6060.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,73,0064,0586,1396,1396,46,00EA,01A2,03D4,0301,377.18,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:58:15.134563Z,311.737,13.8V,0,2274.5,69.943,133.42,233.0,47.72,96.8,00,-0.65,3.9285,3.9274,3.931,3.6,730FB317,767676767676767676767676767676767576767675757676,5.0,6067.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,73,0064,0586,1396,1391,46,00EA,01A2,03D4,0301,376.99,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:58:22.353436Z,318.956,13.8V,0,2274.5,69.943,133.42,233.0,47.72,96.8,00,-0.64,3.9286,3.9275,3.931,3.5,730FB317,767676767676767676767676767676767576767675757676,5.0,6075.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,73,0064,0586,1391,1391,46,00EA,01A2,03D4,0301,377.15,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
