utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,obd_standard,run_time_s,dist_with_mil_km,warmups_since_clear,dist_since_clear_km,module_voltage,regen_field_raw,thermal_energy_raw,thermal_distance_raw,compressor_temp_raw,evse_current_raw,group_v1_raw,group_v2_raw,group_v3_raw,hv_temp_raw,batt_temp_a_raw,batt_temp_b_raw,coolant_1_raw,coolant_2_raw,pack_v,pack_a,field_2429_raw,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43,mil_on,dtc_count
2026-09-04T02:02:55.105434Z,124.151,13.8V,0,2274.5,69.943,133.36,233.0,47.72,95.0,00,-0.64,3.9287,3.9277,3.9311,3.4,730FB317,757675757675757575757676767675757575757575757575,5.0,6347.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,71,0064,050E,1391,1391,46,00EA,01A2,039D,0301,377.48,1.2,5806,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAEAFAFAEAFAEAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:03:02.346222Z,131.392,13.8V,0,2274.5,69.943,133.36,233.0,47.72,95.0,00,-0.62,3.9287,3.9276,3.9311,3.5,730FB317,757675757675757575757676767675757575757575757575,5.0,6354.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,71,0064,0509,1391,1391,46,00EA,01A2,039D,0301,377.33,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAEAFAFAEAFAEAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:03:08.439172Z,137.485,13.8V,0,2274.5,69.943,133.36,233.0,47.72,96.8,00,-0.64,3.9287,3.9276,3.9311,3.5,730FB317,757675757575757575757676767675757575757575757575,5.0,6359.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,71,0064,0504,1396,1396,46,00EA,01A2,039D,0301,377.18,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAEAFAFAEAFAEAFAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:03:14.285696Z,143.332,13.8V,0,2274.5,69.943,133.36,233.0,47.72,96.8,00,-0.66,3.9287,3.9277,3.9311,3.4,730FB317,757675757575757575757676767675757575757575757575,5.0,6366.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,71,0064,0504,1396,1396,46,00EA,01A2,039D,0301,377.33,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAEAFAFAEAFAEAFAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:03:20.450754Z,149.497,13.8V,0,2274.5,69.943,133.36,233.0,47.72,96.8,00,-0.67,3.9287,3.9276,3.9311,3.5,730FB317,757675757575757575757676767675757575757575757575,5.0,6372.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,71,0064,04FA,1391,1396,46,00EA,01A2,039D,0301,377.33,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAEAFAFAEAFAEAFAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:03:27.317598Z,156.364,13.8V,0,2274.5,69.943,133.36,233.0,47.72,96.8,00,-0.66,3.9287,3.9277,3.931,3.3,730FB317,757675757575757575757676767675757575757575757575,5.0,6379.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,71,0064,04FA,1396,1396,46,00EA,01A2,039D,0301,377.33,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAEAFAFAEAFAEAFAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:03:33.786117Z,162.832,13.8V,0,2274.5,69.943,133.35,233.0,47.72,96.8,00,-1.37,3.9287,3.9276,3.9311,3.5,730FB317,757675757575757575757676767675757575757575757575,5.0,6385.0,0.0,10.0,147.0,13.563,00004D,00033E,0000B1,71,0064,04F5,1391,1396,46,00EA,01A2,0398,0301,376.99,1.2,5806,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAEAFAFAEAFAEAFAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:03:39.956543Z,169.003,13.8V,0,2274.5,69.943,133.35,233.0,47.72,96.8,00,-1.22,3.9287,3.9276,3.931,3.4,730FB317,757675757575757575757676767675757575757575757575,5.0,6392.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,71,0064,04F0,1391,1396,46,00EA,01A2,0398,0301,376.99,1.2,5806,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAFAEAFAFAEAFAEAFAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:03:47.097752Z,176.144,13.8V,0,2274.5,69.943,133.35,233.0,47.72,96.8,00,-0.61,3.9287,3.9276,3.9311,3.5,730FB317,757675757575757575757676767675757575757575757575,5.0,6398.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,71,0064,04F0,139A,139A,46,00EA,01A2,0398,0301,377.33,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAFAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:03:53.153830Z,182.2,13.8V,0,2274.5,69.943,133.35,233.0,47.72,96.8,00,-0.62,3.9288,3.9277,3.9312,3.5,730FB317,757675757575757575757676767675757575757575757575,5.0,6405.0,0.0,10.0,147.0,13.563,00004D,00033E,0000B1,71,0064,04EB,1396,1391,46,00EA,01A2,0398,0301,377.51,1.2,5806,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:03:59.985573Z,189.032,13.8V,0,2274.5,69.943,133.35,233.0,47.72,96.8,00,-0.62,3.9287,3.9277,3.9311,3.4,730FB317,757675757575757575757676767675757575757575757575,5.0,6411.0,0.0,10.0,147.0,13.563,00004D,00033E,0000B1,71,0064,04E5,1396,1396,46,00EA,01A2,0398,0301,377.15,1.2,5806,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:04:06.355686Z,195.402,13.9V,0,2274.5,69.943,133.35,233.0,47.72,96.8,00,-0.62,3.9287,3.9276,3.9311,3.5,730FB317,757675757575757575757676767675757575757575757575,5.0,6419.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,71,0064,04E1,1391,1391,46,00EA,01A2,0398,0301,377.18,1.2,5806,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:04:13.478235Z,202.524,13.8V,0,2274.5,69.943,133.35,233.0,47.72,96.8,00,-0.61,3.9288,3.9277,3.9311,3.4,730FB317,757675757575757575757676767675757575757575757575,5.0,6425.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,71,0064,04DC,1391,1391,46,00EA,01A2,0398,0301,377.33,1.2,5806,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:04:19.741963Z,208.788,13.8V,0,2274.5,69.943,133.35,233.0,47.72,96.8,00,-0.61,3.9288,3.9277,3.9311,3.4,730FB317,757675757575757575757676767675757575757575757575,5.0,6432.0,0.0,10.0,147.0,13.563,00004D,00033E,0000B1,71,0064,04D7,1396,1396,46,00EA,01A2,0398,0301,377.3,1.2,5806,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:04:27.013552Z,216.06,13.8V,0,2274.5,69.943,133.34,233.0,47.72,96.8,00,-1.21,3.9287,3.9277,3.9311,3.4,730FB317,757675757575757575757676767675757575757575757575,5.0,6438.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,71,0064,04D7,1396,1391,46,00EA,01A2,0398,0301,377.3,1.2,5806,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.00637,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:04:33.183258Z,222.229,13.8V,0,2274.5,69.943,133.34,233.0,47.72,96.8,00,-0.61,3.9287,3.9276,3.9311,3.5,730FB317,757675757575757575757676767675757575757575757575,5.0,6445.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,71,0064,04D2,1391,1391,46,00EA,01A2,0393,0301,377.51,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:04:39.898586Z,228.945,13.8V,0,2274.5,69.943,133.34,233.0,47.72,96.8,00,-0.6,3.9287,3.9277,3.9311,3.4,730FB317,757675757575757575757676767675757575757575757575,5.0,6452.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,71,0064,04CD,1396,1396,46,00EA,01A2,0393,0301,377.33,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:04:47.115454Z,236.161,13.8V,0,2274.5,69.943,133.34,233.0,47.72,96.8,00,-0.67,3.9287,3.9276,3.9311,3.5,730FB317,757675757575757575757676767675757575757575757575,5.0,6459.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,71,0064,04CD,1391,1391,46,00EA,01A2,0393,0301,377.15,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:04:53.905174Z,242.951,13.8V,0,2274.5,69.943,133.34,233.0,47.72,96.8,00,-0.67,3.9287,3.9276,3.9311,3.5,730FB317,757675757575757575757676767675757575757575757575,5.0,6465.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,71,0064,04C8,1391,1391,46,00EA,01A2,0393,0301,376.99,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:05:00.238695Z,249.285,13.8V,0,2274.5,69.943,133.34,233.0,47.72,96.8,00,-0.67,3.9288,3.9277,3.9311,3.4,730FB317,757675757575757575757676767675757575757575757575,5.0,6472.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,71,0064,04C3,1391,1391,46,00EA,01A2,0393,0301,377.18,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:05:06.503397Z,255.549,13.8V,0,2274.5,69.943,133.34,233.0,47.72,96.8,00,-0.68,3.9288,3.9276,3.9311,3.5,730FB317,757675757575757575757676767675757575757575757575,5.0,6479.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,71,0064,04BD,1396,1396,46,00EA,01A2,0393,0301,377.48,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:05:13.739123Z,262.785,13.8V,0,2274.5,69.943,133.33,233.0,47.72,96.8,00,-1.33,3.9288,3.9277,3.9311,3.4,730FB317,757675757575757575757676767675757575757575757575,5.0,6486.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,71,0064,04BD,1396,1391,46,00EA,01A2,0393,0301,377.18,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:05:21.036786Z,270.083,13.8V,0,2274.5,69.943,133.33,233.0,47.72,96.8,00,-0.67,3.9287,3.9277,3.931,3.3,730FB317,757675757575757575757676767675757575757575757575,5.0,6493.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,71,0064,04B9,1391,1396,46,00EA,01A2,0393,0301,377.33,1.2,5806,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:05:27.735384Z,276.781,13.8V,0,2274.5,69.943,133.33,233.0,47.72,96.8,00,-0.66,3.9287,3.9277,3.9311,3.4,730FB317,757675757575757575757676767675757575757575757575,5.0,6500.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,71,0064,04B4,139A,139A,46,00EA,01A2,0393,0301,377.18,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:05:34.657951Z,283.704,13.8V,0,2274.5,69.943,133.33,233.0,47.72,96.8,00,-0.66,3.9287,3.9277,3.9311,3.4,730FB317,757675757575757575757676767675757575757575757575,5.0,6506.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,71,0064,04B4,1396,1391,46,00EA,01A2,0393,0301,377.33,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B0B0,0,0
2026-09-04T02:05:41.208608Z,290.255,13.8V,0,2274.5,69.943,133.33,233.0,47.72,96.8,00,-0.67,3.9288,3.9277,3.9311,3.4,730FB317,757675757575757575757676767675757575757575757575,5.0,6513.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,71,0064,04AF,1391,1391,46,00EA,01A2,038E,0301,377.15,1.2,5806,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B0B0,0,0
2026-09-04T02:05:47.883565Z,296.93,13.8V,0,2274.5,69.943,133.33,233.0,47.72,96.8,00,-0.67,3.9288,3.9277,3.9312,3.5,730FB317,757675757575757575757676767675757575757575757575,5.0,6519.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,71,0064,04AA,1396,1396,46,00EA,01A2,038E,0301,377.18,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B0B0,0,0
2026-09-04T02:05:54.352334Z,303.398,13.8V,0,2274.5,69.943,133.33,233.0,47.72,96.8,00,-0.67,3.9288,3.9277,3.9312,3.5,730FB317,757675757575757575757676767675757575757575757575,5.0,6527.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,71,0064,04A5,1396,1396,46,00EA,01A2,038E,0301,377.33,1.2,5806,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.00637,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B0B0,0,0
2026-09-04T02:06:01.486829Z,310.533,13.8V,0,2274.5,69.943,133.33,233.0,47.72,96.8,00,-0.65,3.9288,3.9277,3.9311,3.4,730FB317,757675757575757575757676767675757575757575757575,5.0,6533.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,71,0064,04A5,1396,1396,46,00EA,01A2,038E,0301,377.33,1.2,5806,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B0B0,0,0
2026-09-04T02:06:08.374957Z,317.421,13.8V,0,2274.5,69.943,133.32,233.0,47.72,96.8,00,-0.66,3.9288,3.9277,3.9311,3.4,730FB317,757675757575757575757676767675757575757575757575,5.0,6540.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,71,0064,04A0,1396,1396,46,00EA,01A2,038E,0301,377.33,1.5,5806,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAEAEAEAFAFAEAFAEAEAEAFAFB0B0B0B0B0B0B0B0B0B0B0B0,0,0
