utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,obd_standard,run_time_s,dist_with_mil_km,warmups_since_clear,dist_since_clear_km,module_voltage,regen_field_raw,thermal_energy_raw,thermal_distance_raw,compressor_temp_raw,evse_current_raw,group_v1_raw,group_v2_raw,group_v3_raw,hv_temp_raw,batt_temp_a_raw,batt_temp_b_raw,coolant_1_raw,coolant_2_raw,pack_v,pack_a,field_2429_raw,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43,mil_on,dtc_count
2026-09-04T04:50:39.944823Z,188.252,13.6V,,,72.743,138.86,241.7,47.72,102.2,94,8.25,3.9616,3.9607,3.9639,3.2,770FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,00A0,03D8,1396,1396,00,0418,0000,0393,0269,380.37,-21.55,5806,-8.2,12.8,0,0,0,0,0,-72.42,0.0,-0.00637,B6B4B5B5B5B5B5B5B5B5B5B5B5B5B7B7B6B7B7B7B7B7B7B7B7B7,,
2026-09-04T04:50:50.505807Z,198.813,13.6V,,,72.743,138.89,241.7,47.72,102.2,94,8.61,3.9617,3.9607,3.964,3.3,730FB717,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B6B4B5B5B5B5B5B5B5B5B5B5B5B5B7B7B6B7B7B7B7B7B7B7B7B7,,
2026-09-04T04:51:20.136281Z,228.444,13.6V,,,72.743,138.95,241.7,47.72,102.2,94,7.93,3.962,3.961,3.9643,3.3,730FB717,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B6B4B5B5B5B5B5B5B5B5B5B5B5B5B7B7B6B7B7B7B7B7B7B7B7B7,,
2026-09-04T04:51:39.919081Z,248.227,13.6V,,,72.743,139.0,241.7,47.72,102.2,94,8.4,3.9622,3.9612,3.9643,3.1,730FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B6B4B5B5B5B5B5B5B5B5B5B5B5B5B7B7B7B7B7B7B7B7B7B7B7B7,,
2026-09-04T04:51:59.755915Z,268.063,13.6V,,,72.743,139.05,241.7,47.72,102.2,94,9.09,3.9624,3.9614,3.9648,3.4,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B6B4B5B5B5B5B5B5B5B5B5B5B5B5B7B7B7B7B7B7B7B7B7B7B7B7,,
2026-09-04T04:52:20.622776Z,288.93,13.6V,,,72.743,139.1,241.7,47.72,102.2,94,8.84,3.9626,3.9615,3.9648,3.3,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B6B5B5B5B5B5B5B5B5B5B5B5B5B6B7B7B7B7B7B7B7B7B7B7B8B7,,
2026-09-04T04:52:50.498052Z,318.806,13.6V,,,72.743,139.17,242.32,47.72,102.2,94,8.51,3.9628,3.9618,3.9649,3.1,730FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B6B5B5B5B5B5B6B5B5B5B5B5B6B6B7B7B7B7B7B7B7B7B7B7B8B7,,
2026-09-04T04:53:10.729173Z,339.037,13.6V,,,72.743,139.21,242.32,47.72,102.2,94,7.9,3.963,3.9621,3.9652,3.1,720FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B6B5B5B5B5B6B6B5B6B5B5B5B6B6B7B7B7B7B7B7B7B7B7B7B8B7,,
2026-09-04T04:53:30.556024Z,358.864,13.6V,,,,,242.32,47.72,102.2,94,,3.9631,3.9622,3.9654,3.2,780FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B6B5B5B5B5B6B6B5B6B5B5B5B6B6B7B7B7B7B7B7B7B7B7B7B8B7,,
2026-09-04T04:53:58.019849Z,386.327,13.6V,,,72.743,139.32,242.32,47.72,102.2,94,8.37,3.9635,3.9625,3.9657,3.2,780FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B6B5B6B6B6B6B6B6B6B6B6B6B6B6B7B7B7B7B7B7B7B7B7B7B8B7,,
2026-09-04T04:54:19.692199Z,408.0,13.6V,,,72.743,139.37,242.32,47.72,102.2,94,8.31,3.9637,3.9626,3.9659,3.3,760FB117,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B6B5B6B6B6B6B6B6B6B6B6B6B6B6B7B7B7B7B7B7B7B7B7B7B8B7,,
2026-09-04T04:54:39.605292Z,427.913,13.6V,,,72.743,139.42,242.32,47.72,102.2,94,8.66,3.9639,3.9628,3.9661,3.3,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B6B5B6B6B6B6B6B6B6B6B6B6B6B6B7B7B7B7B7B7B7B7B7B7B8B7,,
2026-09-04T04:55:01.000556Z,449.308,13.6V,,,72.743,139.47,242.32,47.72,102.2,94,8.72,3.9641,3.9631,3.9662,3.1,720FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B5B6B6B6B6B6B6B6B6B6B6B6B6B7B7B7B7B7B7B7B7B7B7B8B7,,
2026-09-04T04:55:31.437925Z,479.745,13.6V,,,72.743,139.54,242.94,47.72,102.2,94,8.33,3.9643,3.9632,3.9665,3.3,760FB117,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B5B6B6B6B6B6B6B6B6B6B6B6B6B7B7B7B7B7B7B7B7B7B7B8B7,,
2026-09-04T04:55:51.268133Z,499.576,13.6V,,,73.143,139.58,242.94,47.72,102.2,94,7.88,3.9645,3.9636,3.9667,3.1,720FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B5B6B6B6B6B6B6B6B6B6B6B6B6B7B7B7B7B7B8B7B7B7B7B8B7,,
2026-09-04T04:56:10.796468Z,519.104,13.6V,,,73.143,139.63,242.94,47.72,102.2,94,8.23,3.9647,3.9637,3.9668,3.1,730FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B5B6B6B6B6B6B6B6B6B6B6B6B6B7B8B7B7B7B8B8B8B7B7B8B7,,
2026-09-04T04:56:32.467157Z,540.775,13.6V,,,73.143,139.68,242.94,47.72,102.2,94,8.74,3.9649,3.9639,3.967,3.1,730FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B5B6B6B6B6B6B6B6B6B6B6B6B6B8B8B7B8B8B8B8B8B8B8B8B7,,
2026-09-04T04:57:02.224922Z,570.532,13.6V,,,73.143,139.75,242.94,47.72,102.2,94,8.4,3.9651,3.9641,3.9673,3.2,730FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B5B6B6B6B6B6B6B6B6B6B6B6B6B8B8B7B8B8B8B8B8B8B8B8B8,,
2026-09-04T04:57:21.469536Z,589.777,13.6V,,,73.143,139.79,242.94,47.72,102.2,94,8.08,3.9653,3.9644,3.9676,3.2,710FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B5B6B6B6B6B6B6B6B6B6B6B6B6B8B8B7B8B8B8B8B8B8B8B8B8,,
2026-09-04T04:57:42.362657Z,610.67,13.6V,,,73.143,139.84,243.56,47.72,102.2,94,8.07,3.9655,3.9644,3.9678,3.4,760FB117,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B5B6B6B6B6B6B6B6B6B6B6B6B6B8B8B8B8B8B8B8B8B8B8B8B8,,
2026-09-04T04:58:09.037375Z,637.345,13.6V,,,73.143,139.9,243.56,47.72,102.2,94,8.32,3.9657,3.9647,3.9681,3.4,730FB717,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B6B6B6B6B6B6B6B6B6B6B6B6B7B8B8B8B8B8B8B8B8B8B8B8B8,,
2026-09-04T04:58:29.117935Z,657.425,13.6V,,,73.143,139.95,243.56,47.72,102.2,94,8.47,3.966,3.965,3.9682,3.2,730FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B6B6B6B6B6B6B6B6B6B6B6B6B7B8B8B8B8B8B8B8B8B8B8B9B8,,
2026-09-04T04:58:48.405965Z,676.713,13.6V,,,73.143,140.0,243.56,47.72,102.2,94,9.14,3.9662,3.9651,3.9685,3.4,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B6B6B6B6B6B7B6B6B6B6B6B7B7B8B8B8B8B8B8B8B8B8B8B9B8,,
2026-09-04T04:59:08.218227Z,696.526,13.6V,,,73.143,140.04,243.56,47.72,102.2,94,8.52,3.9664,3.9653,3.9687,3.4,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B6B6B6B6B7B7B6B7B6B6B6B7B7B8B8B8B8B8B8B8B8B8B8B9B8,,
2026-09-04T04:59:33.609354Z,721.917,13.6V,,,73.143,140.1,243.56,47.72,102.2,94,7.96,3.9667,3.9656,3.969,3.4,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B6B7B7B7B7B7B6B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8,,
2026-09-04T04:59:56.145271Z,744.453,13.6V,,,73.143,140.15,243.56,47.72,102.2,94,8.26,3.9668,3.9658,3.9689,3.1,730FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8,,
2026-09-04T05:00:15.937512Z,764.245,13.6V,,,73.143,140.2,244.18,47.72,102.2,94,8.51,3.967,3.9659,3.9694,3.5,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8,,
2026-09-04T05:00:35.738832Z,784.046,13.6V,,,73.143,140.25,244.18,47.72,100.4,94,9.09,3.9672,3.9662,3.9695,3.3,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8,,
2026-09-04T05:01:03.279078Z,811.587,13.6V,,,73.143,140.31,244.18,47.72,100.4,94,8.36,3.9674,3.9664,3.9696,3.2,730FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8,,
2026-09-04T05:01:22.931563Z,831.239,13.6V,,,73.544,140.36,244.18,47.72,100.4,94,8.39,3.9676,3.9666,3.9698,3.2,730FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8,,
2026-09-04T05:01:42.708676Z,851.016,13.6V,,,73.544,140.4,244.18,47.72,100.4,94,8.22,3.9678,3.9667,3.9701,3.4,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8,,
2026-09-04T05:02:02.521858Z,870.829,13.6V,,,73.544,140.45,244.18,47.72,100.4,94,8.51,3.968,3.967,3.9703,3.3,730FB717,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B9B8B8B8B8B9B8,,
2026-09-04T05:02:24.698444Z,893.006,13.6V,,,73.544,140.5,244.18,47.72,100.4,94,8.57,3.9682,3.9672,3.9704,3.2,730FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B6B7B7B7B7B7B7B7B7B7B7B7B7B8B9B8B8B8B9B9B9B9B9B9B8,,
2026-09-04T05:02:52.138805Z,920.446,13.6V,,,73.544,140.56,244.81,47.72,100.4,94,7.98,3.9685,3.9674,3.9708,3.4,760FB717,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B6B7B7B7B7B7B7B7B7B7B7B7B7B9B9B8B9B9B9B9B9B9B9B9B9,,
2026-09-04T05:03:12.099867Z,940.407,13.6V,,,73.544,140.61,244.81,47.72,100.4,94,8.35,3.9686,3.9677,3.971,3.3,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B6B7B7B7B7B7B7B7B7B7B7B7B7B9B9B8B9B9B9B9B9B9B9B9B9,,
2026-09-04T05:03:31.899916Z,960.207,13.6V,,,73.544,140.66,244.81,47.72,100.4,94,9.05,3.9688,3.9679,3.9711,3.2,720FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B6B7B7B7B7B7B7B7B7B7B7B7B7B9B9B8B9B9B9B9B9B9B9B9B9,,
2026-09-04T05:03:52.764923Z,981.072,13.6V,,,73.544,140.71,244.81,47.72,100.4,94,8.85,3.9691,3.968,3.9713,3.3,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B7B7B7B7B7B7B7B7B7B7B7B7B7B9B9B9B9B9B9B9B9B9B9B9B9,,
2026-09-04T05:04:21.773836Z,1010.081,13.6V,,,73.544,140.77,244.81,47.72,100.4,94,7.94,3.9694,3.9682,3.9716,3.4,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B7B7B7B7B7B7B7B7B7B7B7B7B8B9B9B9B9B9B9B9B9B9B9B9B9,,
2026-09-04T05:04:42.527391Z,1030.835,13.6V,,,73.544,140.82,244.81,47.72,100.4,94,7.96,3.9695,3.9685,3.9718,3.3,720FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B7B7B7B7B7B8B7B7B7B7B7B8B8B9B9B9B9B9B9B9B9B9B9BAB9,,
2026-09-04T05:05:03.550663Z,1051.858,13.6V,,,73.544,140.87,244.81,47.72,100.4,94,8.62,3.9697,3.9688,3.9721,3.3,710FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B7B7B7B7B8B8B7B8B7B7B7B8B8B9B9B9B9B9B9B9B9B9B9BAB9,,
2026-09-04T05:05:33.574958Z,1081.882,13.6V,,,73.544,140.94,245.43,47.72,100.4,94,8.46,3.97,3.9689,3.9723,3.4,760FB117,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B7B8B8B8B8B8B8B8B8B8B8B8B8B9B9B9B9B9B9B9B9B9B9BAB9,,
2026-09-04T05:05:53.470462Z,1101.778,13.6V,,,73.544,140.99,245.43,47.72,100.4,94,8.65,3.9701,3.9692,3.9724,3.2,780FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B7B8B8B8B8B8B8B8B8B8B8B8B8B9B9B9B9B9B9B9B9B9B9BAB9,,
2026-09-04T05:06:12.873625Z,1121.181,13.6V,,,73.544,141.03,245.43,47.72,100.4,94,8.24,3.9703,3.9693,3.9727,3.4,730FB717,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B7B8B8B8B8B8B8B8B8B8B8B8B8B9B9B9B9B9B9B9B9B9B9BAB9,,
2026-09-04T05:06:32.578867Z,1140.886,13.6V,,,73.544,141.08,245.43,47.72,100.4,94,8.54,3.9706,3.9695,3.973,3.5,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B8B7B8B8B8B8B8B8B8B8B8B8B8B8B9B9B9B9B9B9B9B9B9B9BAB9,,
2026-09-04T05:06:58.688632Z,1166.996,13.6V,,,73.944,141.14,245.43,47.72,100.4,94,8.64,3.9709,3.9697,3.9732,3.5,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B9B7B8B8B8B8B8B8B8B8B8B8B8B8B9B9B9B9B9B9B9B9B9B9BAB9,,
2026-09-04T05:07:21.063942Z,1189.371,13.6V,,,73.944,141.19,245.43,47.72,100.4,94,8.17,3.971,3.9699,3.9734,3.5,730FB717,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B9B7B8B8B8B8B8B8B8B8B8B8B8B8B9B9B9B9B9B9B9B9B9B9BAB9,,
2026-09-04T05:07:40.336700Z,1208.644,13.6V,,,73.944,141.24,245.43,47.72,100.4,94,8.64,3.9712,3.9702,3.9736,3.4,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,,,,,,,,,,,,,,,,,,,,,,,B9B7B8B8B8B8B8B8B8B8B8B8B8B8B9B9B9B9B9B9B9B9B9B9BAB9,,
2026-09-04T05:08:02.591105Z,1230.899,13.6V,,,73.944,141.29,246.05,47.72,100.4,94,8.67,3.9714,3.9703,3.9737,3.4,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,00A0,03D3,1396,1396,46,0418,0000,0389,0225,381.33,-20.95,5806,-7.99,12.7,0,0,0,0,0,-72.42,0.0,-0.00637,B9B7B8B8B8B8B8B8B8B8B8B8B8B8B9B9B9B9B9BAB9B9B9B9BAB9,,
2026-09-04T05:08:22.867961Z,1251.175,13.4V,,,73.944,141.34,246.05,47.72,100.4,94,8.46,3.9715,3.9705,3.9739,3.4,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,00A0,03CE,1396,1396,46,0418,0000,0389,0264,381.49,-20.65,5806,-7.88,12.8,0,0,0,0,0,-72.42,0.0,-0.00637,B9B7B8B8B8B8B8B8B8B8B8B8B8B8B9BAB9B9B9BAB9BAB9B9BAB9,,
2026-09-04T05:08:33.165423Z,1261.473,13.2V,,,73.944,141.36,246.05,47.72,100.4,94,8.18,3.9715,3.9705,3.9738,3.3,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,00A0,03CE,1396,1396,46,0418,0000,0389,0281,381.64,-22.45,5806,-8.57,12.8,0,0,0,0,0,-72.42,0.0,-0.00637,B9B7B8B8B8B8B8B8B8B8B8B8B8B8B9BAB9B9B9BABABABAB9BAB9,,
2026-09-04T05:08:42.628191Z,1270.936,13.5V,,,73.944,141.38,246.05,47.72,100.4,94,8.09,3.9716,3.9708,3.974,3.2,710FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,00A0,03CE,1396,1391,46,0418,0000,0389,0293,381.45,-21.25,5806,-8.11,12.8,0,0,0,0,0,-72.42,0.0,-0.00637,B9B7B8B8B8B8B8B8B8B8B8B8B8B8B9BAB9B9BABABABABABABAB9,,
2026-09-04T05:08:52.239151Z,1280.547,13.5V,,,73.944,141.4,246.05,47.72,100.4,94,7.98,3.9717,3.9706,3.9738,3.2,730FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,00A0,03CE,1396,1396,46,0418,0000,0389,02A1,381.49,-22.15,5806,-8.45,12.7,0,0,0,0,0,-72.42,0.0,-0.00637,B9B7B8B8B8B8B8B8B8B8B8B8B8B8BABAB9BABABABABABABABAB9,,
2026-09-04T05:09:02.876820Z,1291.184,13.3V,,,73.944,141.43,246.05,47.72,100.4,94,8.1,3.9717,3.9707,3.9741,3.4,760FB317,707070707070707070707171717170707070707070707070,,,,,,,00004D,00033E,0000B1,6D,00A0,03C9,1396,1396,46,0418,0000,0389,02AD,381.64,-22.15,5806,-8.45,12.7,0,0,0,0,0,-72.42,0.0,-0.00637,B9B7B8B8B8B8B8B8B8B8B8B8B8B8BABAB9BABABABABABABABABA,,
