utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,pack_v,pack_a,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43
2026-09-03T20:11:26.872759Z,156.081,12.8V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0256,4.0242,4.0289,4.7,760FB417,737373727372727272727373737373737272727272727373,1.86,0.0,0.0,12.0,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:11:30.823620Z,160.032,12.7V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0256,4.0242,4.0289,4.7,740FB417,737373727372727272737373737373737273727272727373,1.4,0.0,0.0,12.0,0,0,0,0,0,-39.56,0.01274,-0.01274,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:11:34.758943Z,163.967,12.7V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0256,4.0242,4.0289,4.7,760FB417,737373727372727272737373737373737273727272727373,1.21,0.0,0.0,12.0,0,0,0,0,0,-39.56,0.01274,-0.01274,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:11:38.713271Z,167.922,12.8V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0256,4.0242,4.0289,4.7,760FB817,737373727372727272737373737373737273727272727373,1.06,0.0,0.0,12.0,0,0,0,0,0,-39.56,0.01274,-0.01274,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:11:43.243271Z,172.452,12.7V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0256,4.0242,4.0289,4.7,760FB817,737373727372727272737373737373737273727272727373,1.06,0.0,0.0,12.0,0,0,0,0,0,-39.56,0.01274,-0.01274,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:11:48.038749Z,177.247,12.7V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0256,4.0243,4.0289,4.6,740FB417,737373727372727272737373737373737273727272727373,1.06,0.0,0.0,12.0,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:11:52.294359Z,181.503,12.7V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.0289,4.6,740FB317,737373727372727272737373737373737273727272727373,1.06,0.0,0.0,12.0,0,0,0,0,0,-39.56,0.01274,-0.01274,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:11:56.143661Z,185.352,12.7V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.0289,4.6,740FB417,737373727372727272737373737373737273727272727373,1.06,0.0,0.0,12.0,0,0,0,0,0,-39.56,0.01274,-0.01274,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:12:00.080812Z,189.289,12.7V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0242,4.0289,4.7,760FB817,737373727372727272737373737373737273727272727373,1.21,0.0,0.0,12.0,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:12:04.006266Z,193.215,12.7V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.0289,4.6,740FB317,737373727372727272737373737373737273727272727373,1.06,0.0,0.0,12.0,0,0,0,0,0,-39.56,0.01274,-0.01274,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:12:07.863997Z,197.072,12.7V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.029,4.7,740FB817,737373727372727272737373737373737273727272727373,1.06,0.0,0.0,12.0,0,0,0,0,0,-39.56,0.01274,-0.01274,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:12:11.984163Z,201.193,12.8V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0242,4.029,4.8,760FB817,737373727372727272737373737373737273727272727373,1.06,0.0,0.0,12.0,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:12:15.889371Z,205.098,12.8V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.0289,4.6,740FB317,737373727372727272737373737373737273727272727373,1.06,0.0,0.0,12.0,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:12:19.848644Z,209.057,12.8V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0242,4.0289,4.7,760FB317,737373727372727272737373737373737273727272727373,1.21,0.0,0.0,12.1,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:12:30.506830Z,219.715,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0242,4.0289,4.7,760FB817,737373727372727272737373737373737273727272727373,,,,,,,,,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:12:44.212964Z,233.421,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0242,4.029,4.8,760FB417,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:12:50.634439Z,239.843,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.0289,4.6,760FB417,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:12:56.246339Z,245.455,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.0289,4.6,740FB317,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:13:01.969011Z,251.177,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.0289,4.6,740FB417,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:13:07.630110Z,256.839,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.029,4.7,740FB417,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:13:13.218001Z,262.426,13.0V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.029,4.7,760FB417,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:13:19.764717Z,268.973,13.0V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.029,4.7,760FB417,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:13:26.035359Z,275.244,13.0V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.029,4.7,760FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:13:32.203592Z,281.412,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.0289,4.6,760FB317,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:13:37.846188Z,287.055,13.0V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.029,4.7,760FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:13:43.491700Z,292.7,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.0289,4.6,740FB317,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:13:49.107180Z,298.316,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.029,4.7,740FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:14:02.327589Z,311.536,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0244,4.029,4.6,740FB717,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:14:15.582371Z,324.791,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.029,4.7,760FB317,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:14:21.207250Z,330.416,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.029,4.7,760FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:14:26.841952Z,336.05,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.029,4.7,760FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:14:32.490905Z,341.699,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.029,4.6,740FB317,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:14:38.128959Z,347.337,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0257,4.0243,4.029,4.7,760FB417,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:14:43.877897Z,353.086,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.029,4.6,740FB417,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:14:49.975775Z,359.184,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.029,4.6,740FB417,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:14:55.640845Z,364.849,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.0291,4.7,740FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:15:01.293562Z,370.502,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0243,4.0291,4.8,760FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:15:06.980335Z,376.189,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.0291,4.7,740FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:15:12.626660Z,381.835,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.029,4.6,740FB317,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,
2026-09-03T20:15:19.007841Z,388.216,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.029,4.6,740FB317,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:15:34.072716Z,403.281,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.029,4.6,740FB417,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:15:46.119589Z,415.328,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.0291,4.7,740FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:15:51.791319Z,421.0,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.0291,4.7,740FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:15:57.447553Z,426.656,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.0291,4.7,740FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:16:03.062332Z,432.271,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.029,4.6,740FB317,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:16:08.769715Z,437.978,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.029,4.6,760FB317,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:16:14.504333Z,443.713,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.0291,4.7,740FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:16:20.157264Z,449.366,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.0291,4.7,760FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:16:25.822224Z,455.031,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.0291,4.7,740FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:16:31.502794Z,460.711,12.9V,,,81.953,155.43,271.52,,104.0,00,0.0,4.0258,4.0244,4.0291,4.7,740FB317,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:16:37.741248Z,466.95,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.0291,4.7,740FB417,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:16:43.362263Z,472.571,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.0291,4.7,740FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:16:49.048495Z,478.257,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.0291,4.7,740FB417,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
2026-09-03T20:16:55.661996Z,484.87,12.9V,,,81.953,155.43,271.52,24.36,104.0,00,0.0,4.0258,4.0244,4.0291,4.7,760FB817,737373727372727272737373737373737273727272727373,,,,,0,0,0,0,0,-39.56,0.01274,-0.00637,C9C8C9C9C9C9C9C9C9C9C9C9C9CACACACACACACACACACACACACA
