utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,pack_v,pack_a,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43
2026-09-03T21:47:53.386180Z,167.885,13.8V,0,2247.5,79.449,150.75,263.45,31.01,102.2,00,-3.06,3.9992,3.9976,4.0026,5.0,780FB317,747574747474747474747575757574747474747474747474,384.24,6.3,2.42,13.1,0,0,0,0,0,-38.13,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:47:56.008485Z,170.507,13.8V,0,2247.5,79.449,150.75,263.45,31.01,102.2,00,-3.06,3.9991,3.9976,4.0026,5.0,740FB317,747574747474747474747575757574747474747474747474,384.09,6.3,2.42,13.1,0,0,0,0,0,-38.13,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:47:58.671311Z,173.17,13.8V,0,2247.5,79.449,150.75,263.45,31.01,102.2,00,-2.45,3.9991,3.9977,4.0026,4.9,720FB717,747574747474747474747575757574747474747474747474,384.24,5.7,2.19,13.1,0,0,0,0,0,-38.13,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:01.282819Z,175.781,13.8V,0,2247.5,79.449,150.75,263.45,31.01,102.2,00,-2.45,3.9993,3.9977,4.0027,5.0,760FB717,747574747474747474747575757574747474747474747474,384.24,5.7,2.19,13.1,0,0,0,0,0,-38.13,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:03.901118Z,178.4,13.8V,0,2247.5,79.449,150.75,263.45,31.01,102.2,00,-2.45,3.9992,3.9977,4.0026,4.9,720FB317,747574747474747474747575757574747474747474747474,383.93,5.7,2.19,13.1,0,0,0,0,0,-38.13,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:06.553399Z,181.052,13.8V,0,2247.5,79.449,150.74,263.45,31.01,102.2,00,-3.06,3.9993,3.9978,4.0027,4.9,740FB317,747574747474747474747575757574747474747474747474,384.24,5.7,2.19,13.1,0,0,0,0,0,-38.13,0.0,0.01911,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:09.171117Z,183.67,13.8V,0,2247.5,79.449,150.74,263.45,31.01,102.2,00,-3.06,3.9992,3.9976,4.0026,5.0,760FB317,747574747474747474747575757574747474747474747474,383.9,5.7,2.19,13.1,0,0,0,0,0,-38.13,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:12.056564Z,186.555,13.8V,0,2247.5,79.449,150.74,263.45,31.01,102.2,00,-2.44,3.9992,3.9977,4.0026,4.9,720FB717,747574747474747474747575757574747474747474747474,384.2,5.4,2.07,13.1,0,0,0,0,0,-38.13,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:14.729547Z,189.228,13.8V,0,2247.5,79.449,150.74,263.45,31.01,102.2,00,-2.45,3.9992,3.9977,4.0026,4.9,740FB317,747574747474747474747575757574747474747474747474,383.93,5.4,2.07,13.1,0,0,0,0,0,-38.13,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:17.351389Z,191.85,13.8V,0,2247.5,79.449,150.74,263.45,31.01,102.2,00,-2.45,3.9993,3.9977,4.0027,5.0,740FB317,747574747474747474747575757574747474747474747474,384.09,6.0,2.3,13.1,0,0,0,0,0,-38.13,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:20.029741Z,194.528,13.8V,0,2247.5,79.449,150.73,263.45,31.01,102.2,00,-3.06,3.9992,3.9977,4.0026,4.9,720FB317,747574747474747474747575757574747474747474747474,383.93,6.0,2.3,13.1,0,0,0,0,0,-34.43,-0.00637,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:22.687219Z,197.186,13.8V,0,2247.5,79.449,150.73,263.45,31.01,102.2,00,-3.07,3.9992,3.9977,4.0026,4.9,740FB317,747574747474747474747575757574747474747474747474,383.75,6.0,2.3,13.1,0,0,0,0,0,-34.5,-0.00637,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:25.298980Z,199.797,13.8V,0,2247.5,79.449,150.73,263.45,31.01,102.2,00,-2.46,3.9992,3.9977,4.0026,4.9,720FB317,747574747474747474747575757574747474747474747474,384.09,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:27.935604Z,202.434,13.8V,0,2247.5,79.449,150.73,263.45,31.01,102.2,00,-2.46,3.9993,3.9976,4.0027,5.1,760FB717,747574747474747474747575757574747474747474747474,384.09,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.01911,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:30.553447Z,205.052,13.8V,0,2247.5,79.449,150.73,263.45,31.01,102.2,00,-2.46,3.9992,3.9978,4.0026,4.8,720FB317,747574747474747474747575757574747474747474747474,384.24,6.0,2.31,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:33.149982Z,207.648,13.8V,0,2247.5,79.449,150.72,263.45,31.01,100.4,00,-3.08,3.9992,3.9976,4.0026,5.0,760FB717,747574747474747474747575757574747474747474747474,384.24,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:35.717876Z,210.216,13.8V,0,2247.5,79.449,150.72,263.45,31.01,100.4,00,-3.08,3.9993,3.9977,4.0027,5.0,760FB717,747574747474747474747575757574747474747474747474,384.05,5.4,2.07,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:38.653800Z,213.152,13.8V,0,2247.5,79.449,150.72,263.45,31.01,102.2,00,-2.45,3.9992,3.9977,4.0026,4.9,740FB317,747574747474747474747575757574747474747474747474,384.05,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:41.278065Z,215.776,13.8V,0,2247.5,79.449,150.72,263.45,31.01,102.2,00,-2.45,3.9992,3.9976,4.0027,5.1,760FB717,747574747474747474747575757574747474747474747474,384.05,6.3,2.42,13.1,0,0,0,0,0,-34.5,0.0,0.01911,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:43.922413Z,218.421,13.8V,0,2247.5,79.449,150.72,263.45,31.01,102.2,00,-2.45,3.9992,3.9977,4.0026,4.9,720FB317,747574747474747474747575757574747474747474747474,383.93,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:46.565794Z,221.064,13.8V,0,2247.5,79.449,150.71,263.45,31.01,102.2,00,-3.07,3.9993,3.9977,4.0027,5.0,760FB717,747574747474747474747575757574747474747474747474,383.9,6.3,2.42,13.1,0,0,0,0,0,-34.5,0.0,0.01911,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:49.221702Z,223.72,13.8V,0,2247.5,79.449,150.71,263.45,31.01,102.2,00,-3.08,3.9992,3.9976,4.0027,5.1,760FB717,747574747474747474747575757574747474747474747474,383.9,6.0,2.3,13.1,0,0,0,0,0,-34.5,0.0,0.01911,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:51.866182Z,226.365,13.8V,0,2247.5,79.449,150.71,263.45,31.01,102.2,00,-2.46,3.9992,3.9976,4.0026,5.0,760FB717,747574747474747474747575757574747474747474747474,384.09,6.3,2.42,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:54.547876Z,229.046,13.8V,0,2247.5,79.449,150.71,263.45,31.01,102.2,00,-2.46,3.9992,3.9977,4.0027,5.0,740FB317,747574747474747474747575757574747474747474747474,384.09,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:48:57.170899Z,231.669,13.8V,0,2247.5,79.449,150.71,263.45,31.01,102.2,00,-2.46,3.9992,3.9977,4.0025,4.8,720FB317,747574747474747474747575757574747474747474747474,384.09,6.0,2.3,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:00.030572Z,234.529,13.8V,0,2247.5,79.449,150.71,263.45,31.01,102.2,00,-2.45,3.9992,3.9977,4.0026,4.9,720FB717,747574747474747474747575757574747474747474747474,384.09,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:02.666324Z,237.165,13.8V,0,2247.5,79.449,150.7,263.45,31.01,102.2,00,-3.06,3.9993,3.9977,4.0027,5.0,760FB317,747574747474747474747575757574747474747474747474,384.05,5.4,2.07,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:05.331834Z,239.83,13.8V,0,2247.5,79.449,150.7,263.45,31.01,102.2,00,-2.45,3.9993,3.9978,4.0027,4.9,720FB317,747574747474747474747575757574747474747474747474,384.09,6.3,2.42,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:07.954240Z,242.453,13.8V,0,2247.5,79.449,150.7,263.45,31.01,102.2,00,-2.45,3.9992,3.9977,4.0027,5.0,760FB317,747574747474747474747575757574747474747474747474,383.9,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:10.655190Z,245.154,13.8V,0,2247.5,79.449,150.7,263.45,31.01,102.2,00,-2.46,3.9993,3.9977,4.0027,5.0,760FB717,747574747474747474747575757574747474747474747474,384.43,6.3,2.42,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:13.327137Z,247.826,13.8V,0,2247.5,79.449,150.7,263.45,31.01,102.2,00,-2.46,3.9992,3.9978,4.0026,4.8,720FB317,747574747474747474747575757574747474747474747474,383.9,5.4,2.07,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:15.952480Z,250.451,13.8V,0,2247.5,79.449,150.69,263.45,31.01,102.2,00,-3.07,3.9993,3.9978,4.0027,4.9,760FB317,747574747474747474747575757574747474747474747474,384.09,6.3,2.42,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:18.581266Z,253.08,13.8V,0,2247.5,79.449,150.69,263.45,31.01,102.2,00,-2.46,3.9993,3.9977,4.0027,5.0,760FB317,747574747474747474747575757574747474747474747474,384.24,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:21.200645Z,255.699,13.8V,0,2247.5,79.449,150.69,263.45,31.01,102.2,00,-2.46,3.9993,3.9977,4.0026,4.9,760FB317,747574747474747474747575757574747474747474747474,383.9,6.3,2.42,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:23.758881Z,258.257,13.8V,0,2247.5,79.449,150.69,263.45,31.01,102.2,00,-2.46,3.9992,3.9977,4.0026,4.9,720FB317,747574747474747474747575757574747474747474747474,384.05,6.0,2.3,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:26.610247Z,261.109,13.8V,0,2247.5,79.449,150.69,263.45,31.01,102.2,00,-2.45,3.9992,3.9977,4.0026,4.9,740FB717,747574747474747474747575757574747474747474747474,384.05,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:29.271594Z,263.77,13.8V,0,2247.5,79.449,150.68,263.45,31.01,102.2,00,-3.07,3.9992,3.9977,4.0026,4.9,760FB317,747574747474747474747575757574747474747474747474,384.24,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:31.952264Z,266.451,13.8V,0,2247.5,79.449,150.68,263.45,31.01,102.2,00,-2.45,3.9992,3.9977,4.0027,5.0,780FB717,747574747474747474747575757574747474747474747474,384.09,6.0,2.3,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:34.616125Z,269.115,13.8V,0,2247.5,79.449,150.68,263.45,31.01,102.2,00,-2.44,3.9992,3.9976,4.0026,5.0,760FB317,747574747474747474747575757574747474747474747474,384.24,6.0,2.31,13.1,0,0,0,0,0,-34.5,0.0,0.01911,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:37.254503Z,271.753,13.8V,0,2247.5,79.449,150.68,263.45,31.01,102.2,00,-2.46,3.9991,3.9977,4.0025,4.8,720FB317,747574747474747474747575757574747474747474747474,384.09,6.0,2.3,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:39.891939Z,274.39,13.8V,0,2247.5,79.449,150.68,263.45,31.01,102.2,00,-2.46,3.9992,3.9976,4.0026,5.0,760FB317,747574747474747474747575757574747474747474747474,384.05,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:42.491543Z,276.99,13.8V,0,2247.5,79.449,150.67,263.45,31.01,102.2,00,-3.07,3.9992,3.9976,4.0026,5.0,710FB317,747574747474747474747575757574747474747474747474,384.09,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:45.153048Z,279.651,13.8V,0,2247.5,79.449,150.67,263.45,31.01,102.2,00,-2.46,3.9992,3.9977,4.0026,4.9,710FB317,747574747474747474747575757574747474747474747474,384.09,6.0,2.3,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:47.832697Z,282.331,13.8V,0,2247.5,79.449,150.67,263.45,31.01,102.2,00,-2.46,3.9992,3.9977,4.0026,4.9,760FB317,747574747474747474747575757574747474747474747474,384.09,5.4,2.07,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:50.490811Z,284.989,13.8V,0,2247.5,79.449,150.67,263.45,31.01,102.2,00,-2.46,3.9992,3.9976,4.0026,5.0,710FB317,747574747474747474747575757574747474747474747574,384.09,6.0,2.3,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:53.311053Z,287.809,13.8V,0,2247.5,79.449,150.67,263.45,31.01,102.2,00,-2.45,3.9992,3.9977,4.0026,4.9,710FB317,747574747474747474747575757574747474747474747474,384.09,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:56.008920Z,290.507,13.8V,0,2247.5,79.449,150.67,263.45,31.01,102.2,00,-2.45,3.9991,3.9976,4.0025,4.9,710FB317,747574747474747474747575757574747474747474747574,384.24,6.0,2.31,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:49:58.561523Z,293.06,13.8V,0,2247.5,79.449,150.66,263.45,31.01,102.2,00,-3.08,3.9991,3.9977,4.0026,4.9,710FB317,747574747474747474747575757574747474747474747574,383.93,5.1,1.96,13.1,0,0,0,0,0,-34.5,0.0,0.01911,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:01.141112Z,295.64,13.8V,0,2247.5,79.449,150.66,263.45,31.01,102.2,00,-2.46,3.9991,3.9976,4.0025,4.9,760FB317,747574747474747474747575757574747474747474747574,384.09,6.0,2.3,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:03.685214Z,298.184,13.8V,0,2247.5,79.449,150.66,263.45,31.01,102.2,00,-2.47,3.9991,3.9976,4.0026,5.0,710FB317,747574747474747474747575757574747474747474747574,384.09,5.4,2.07,13.1,0,0,0,0,0,-34.5,0.0,0.01911,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:06.260022Z,300.758,13.8V,0,2247.5,79.449,150.66,263.45,31.01,102.2,00,-2.47,3.9992,3.9976,4.0027,5.1,760FB317,747574747474747474747575757574747474747474747574,384.09,5.4,2.07,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:09.438566Z,303.937,13.8V,0,2247.5,79.449,150.66,263.45,31.01,102.2,00,-2.45,3.9992,3.9976,4.0026,5.0,760FB317,747574747474747474747575757574747474747474747574,383.9,5.4,2.07,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:12.093634Z,306.592,13.8V,0,2247.5,79.449,150.65,263.45,31.01,102.2,00,-3.06,3.9992,3.9976,4.0026,5.0,760FB317,747574747474747474747575757574747474747474747574,384.12,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:14.855396Z,309.354,13.8V,0,2247.5,79.449,150.65,263.45,31.01,102.2,00,-2.44,3.9992,3.9977,4.0026,4.9,760FB317,747574747474747474747575757574747474747474747574,384.27,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:17.492659Z,311.991,13.8V,0,2247.5,79.449,150.65,263.45,31.01,102.2,00,-2.44,3.9991,3.9976,4.0026,5.0,710FB317,747574747474747474747575757574747474747474747574,384.09,6.0,2.3,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:20.169276Z,314.668,13.8V,0,2247.5,79.449,150.65,263.45,31.01,102.2,00,-2.44,3.9992,3.9977,4.0026,4.9,710FB317,747574747474747474747575757574747474747474747574,383.9,5.4,2.07,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:22.819237Z,317.318,13.8V,0,2247.5,79.449,150.65,263.45,31.01,102.2,00,-2.44,3.9991,3.9976,4.0025,4.9,710FB317,747574747474747474747575757574747474747474747574,384.09,5.4,2.07,13.1,0,0,0,0,0,-34.5,0.0,0.01911,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:25.816006Z,320.314,13.8V,0,2247.5,79.449,150.64,263.45,31.01,102.2,00,-3.04,3.9991,3.9976,4.0025,4.9,720FB317,747574747474747474747575757574747474747474747574,384.27,5.4,2.08,13.1,0,0,0,0,0,-34.5,0.0,0.01911,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:28.449304Z,322.948,13.8V,0,2247.5,79.449,150.64,263.45,31.01,102.2,00,-2.43,3.9992,3.9976,4.0026,5.0,760FB317,747574747474747474747575757574747474747474747574,384.09,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:31.106447Z,325.605,13.8V,0,2247.5,79.449,150.64,263.45,31.01,102.2,00,-2.43,3.9992,3.9977,4.0026,4.9,710FB317,747574747474747474747575757574747474747474747574,383.9,5.4,2.07,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:33.738639Z,328.237,13.8V,0,2247.5,79.449,150.64,263.45,31.01,102.2,00,-2.44,3.9991,3.9977,4.0026,4.9,710FB317,747574747474747474747575757574747474747474747574,383.75,5.4,2.07,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:36.348128Z,330.847,13.8V,0,2247.5,79.449,150.64,263.45,31.01,102.2,00,-2.44,3.9991,3.9976,4.0024,4.8,710FB317,747574747474747474747575757574747474747474747574,384.09,6.0,2.3,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:38.904088Z,333.403,13.8V,0,2247.5,79.449,150.64,263.45,31.01,102.2,00,-2.44,3.9991,3.9976,4.0025,4.9,710FB317,747574747474747474747575757574747474747474747574,384.12,6.0,2.3,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:41.671481Z,336.17,13.8V,0,2247.5,79.449,150.63,263.45,31.01,102.2,00,-2.43,3.9991,3.9977,4.0026,4.9,710FB317,747574747474747474747575757574747474747474747574,383.9,5.4,2.07,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:44.284700Z,338.783,13.8V,0,2247.5,79.449,150.63,263.45,31.01,102.2,00,-2.44,3.9991,3.9976,4.0025,4.9,740FB317,747574747474747474747575757574747474747474747574,383.9,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:46.890932Z,341.389,13.8V,0,2247.5,79.449,150.63,263.45,31.01,102.2,00,-2.44,3.9991,3.9976,4.0025,4.9,710FB317,747574747474747474747575757574747474747474747574,383.9,5.1,1.96,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:49.439237Z,343.938,13.8V,0,2247.5,79.449,150.63,263.45,31.01,102.2,00,-2.44,3.9991,3.9976,4.0026,5.0,740FB317,747574747474747474747575757574747474747474747574,384.09,5.4,2.07,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:51.991412Z,346.49,13.8V,0,2247.5,79.449,150.63,263.45,31.01,102.2,00,-2.45,3.9991,3.9976,4.0026,5.0,720FB317,747574747474747474747575757574747474747474747574,383.9,5.4,2.07,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:54.539342Z,349.038,13.8V,0,2247.5,79.449,150.63,263.45,31.01,102.2,00,-2.46,3.9991,3.9976,4.0025,4.9,710FB317,747574747474747474747575757574747474747474747574,383.93,5.7,2.19,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
2026-09-03T21:50:57.327139Z,351.826,13.8V,0,2247.5,79.449,150.62,263.45,31.01,102.2,00,-2.45,3.9991,3.9976,4.0025,4.9,710FB317,747574747474747474747575757574747474747474747574,384.09,5.1,1.96,13.1,0,0,0,0,0,-34.5,0.0,0.02548,C3C3C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C4C5C4
